camera_id,packet_seq_num,msg_hdr_seq_nsec,t0_imgpub_sec,t0_imgpub_nsec,t1_segnode_cb_sec,t1_segnode_cb_nsec,t2_segnode_batchstart_sec,t2_segnode_batchstart_nsec,t3_segnode_respub_sec,t3_segnode_respub_nsec,t4_segsub_resrecv_sec,t4_segsub_resrecv_nsec,lat_imgpub_to_cb_ms,lat_cb_to_batch_start_ms,lat_batch_start_to_res_pub_ms,lat_res_pub_to_res_recv_ms,lat_segnode_cb_to_segsub_recv_ms,lat_total_e2e_ms,offset_T0_front_vs_left_ms,offset_T0_right_vs_left_ms,lost_pkts_since_last,total_lost_pkts_cam
front,0,271085774,197263,271085774,197263,294069960,197263,303709858,197263,322168476,197263,323676264,22.984,9.640,18.459,1.508,29.606,52.590,,,0,0
right,0,283703495,197263,283703495,197263,303620426,197263,303709858,197263,323854462,197263,325409990,19.917,0.089,20.145,1.556,21.790,41.706,13.491,26.109,0,0
left,0,356881356,197263,356881356,197263,373782217,197263,399343179,197263,415751170,197263,417477842,16.901,25.561,16.408,1.727,43.696,60.596,,,0,0
front,0,370274338,197263,370274338,197263,391443587,197263,399343179,197263,417294854,197263,418763168,21.169,7.900,17.952,1.468,27.320,48.489,,,0,0
right,0,382736813,197263,382736813,197263,398581402,197263,399343179,197263,418932204,197263,522545835,15.845,0.762,19.589,103.614,123.964,139.809,13.393,25.855,0,0
left,0,463480221,197263,463480221,197263,486241263,197263,517098522,197263,533642208,197263,535316404,22.761,30.857,16.544,1.674,49.075,71.836,,,0,0
front,0,483865718,197263,483865718,197263,499248511,197263,517098522,197263,535425897,197263,536760253,15.383,17.850,18.327,1.334,37.512,52.895,,,0,0
right,0,496428448,197263,496428448,197263,516519451,197263,517098522,197263,537151180,197263,538391761,20.091,0.579,20.053,1.241,21.872,41.963,20.385,32.948,0,0
left,0,563446423,197263,563446423,197263,582403696,197263,616608878,197263,633083229,197263,634832687,18.957,34.205,16.474,1.749,52.429,71.386,,,0,0
front,0,582800449,197263,582800449,197263,604512750,197263,616608878,197263,634752631,197263,636414827,21.712,12.096,18.144,1.662,31.902,53.614,,,0,0
right,0,595107901,197263,595107901,197263,615915244,197263,616608878,197263,636720989,197263,638427710,20.807,0.694,20.112,1.707,22.512,43.320,19.354,31.661,0,0
