camera_id,packet_seq_num,msg_hdr_seq_nsec,t0_imgpub_sec,t0_imgpub_nsec,t1_segnode_cb_sec,t1_segnode_cb_nsec,t2_segnode_batchstart_sec,t2_segnode_batchstart_nsec,t3_segnode_respub_sec,t3_segnode_respub_nsec,t4_segsub_resrecv_sec,t4_segsub_resrecv_nsec,lat_imgpub_to_cb_ms,lat_cb_to_batch_start_ms,lat_batch_start_to_res_pub_ms,lat_res_pub_to_res_recv_ms,lat_segnode_cb_to_segsub_recv_ms,lat_total_e2e_ms,offset_T0_front_vs_left_ms,offset_T0_right_vs_left_ms,lost_pkts_since_last,total_lost_pkts_cam
left,0,551413972,196458,551413972,196458,551413972,196458,572102440,196458,578547231,196458,580109145,0.000,20.688,6.445,1.562,28.695,28.695,,,0,0
front,0,565173223,196458,565173223,196458,565173223,196458,579752657,196458,587665711,196458,588932092,0.000,14.579,7.913,1.266,23.759,23.759,,,0,0
right,0,581006665,196458,581006665,196458,581006665,196458,600197028,196458,607362671,196458,608808281,0.000,19.190,7.166,1.446,27.802,27.802,,,0,0
left,0,648830662,196458,648830662,196458,648830662,196458,662713807,196458,668992723,196458,670638136,0.000,13.883,6.279,1.645,21.807,21.807,,,0,0
front,0,661785788,196458,661785788,196458,661785788,196458,675265400,196458,682793139,196458,684700967,0.000,13.480,7.528,1.908,22.915,22.915,,,0,0
right,0,674060691,196458,674060691,196458,674060691,196458,686554103,196458,693674470,196458,695311268,0.000,12.493,7.120,1.637,21.251,21.251,,,0,0
left,0,750039570,196458,750039570,196458,750039570,196458,764331081,196458,770780358,196458,772294571,0.000,14.292,6.449,1.514,22.255,22.255,,,0,0
front,0,763408934,196458,763408934,196458,763408934,196458,777229411,196458,784428552,196458,786125727,0.000,13.820,7.199,1.697,22.717,22.717,,,0,0
right,0,776245025,196458,776245025,196458,776245025,196458,787423783,196458,794363823,196458,796166553,0.000,11.179,6.940,1.803,19.922,19.922,,,0,0
left,0,848528745,196458,848528745,196458,848528745,196458,862936502,196458,869468077,196458,871053941,0.000,14.408,6.532,1.586,22.525,22.525,,,0,0
front,0,861456235,196458,861456235,196458,861456235,196458,880856226,196458,887940779,196458,889702107,0.000,19.400,7.085,1.761,28.246,28.246,,,0,0
right,0,874105893,196458,874105893,196458,874105893,196458,887848626,196458,895640599,196458,897329503,0.000,13.743,7.792,1.689,23.224,23.224,,,0,0
left,0,948451020,196458,948451020,196458,948451020,196458,966247170,196458,972869022,196458,974384585,0.000,17.796,6.622,1.516,25.934,25.934,,,0,0
front,0,961709968,196458,961709968,196458,961709968,196458,978699470,196458,986619907,196458,988689822,0.000,16.990,7.920,2.070,26.980,26.980,,,0,0
right,0,979420097,196458,979420097,196458,979420097,196459,004065195,196459,010658050,196459,012235853,0.000,24.645,6.593,1.578,32.816,32.816,,,0,0
left,0,48821340,196459,048821340,196459,048821340,196459,066457771,196459,073482822,196459,074937270,0.000,17.636,7.025,1.454,26.116,26.116,,,0,0
front,0,63484537,196459,063484537,196459,063484537,196459,080402256,196459,089031057,196459,090813979,0.000,16.918,8.629,1.783,27.329,27.329,,,0,0
right,0,83843118,196459,083843118,196459,083843118,196459,099003091,196459,105772039,196459,106955317,0.000,15.160,6.769,1.183,23.112,23.112,,,0,0
left,0,155760068,196459,155760068,196459,155760068,196459,170062413,196459,176751384,196459,177961595,0.000,14.302,6.689,1.210,22.202,22.202,,,0,0
front,0,169588413,196459,169588413,196459,169588413,196459,185186580,196459,192038981,196459,193102534,0.000,15.598,6.852,1.064,23.514,23.514,,,0,0
right,0,184176838,196459,184176838,196459,184176838,196459,198547512,196459,205351762,196459,206452518,0.000,14.371,6.804,1.101,22.276,22.276,,,0,0
left,0,251289315,196459,251289315,196459,251289315,196459,271151180,196459,278250032,196459,279853056,0.000,19.862,7.099,1.603,28.564,28.564,,,0,0
front,0,264242149,196459,264242149,196459,264242149,196459,276364459,196459,284261171,196459,285655475,0.000,12.122,7.897,1.394,21.413,21.413,,,0,0
right,0,277577936,196459,277577936,196459,277577936,196459,293483040,196459,300536105,196459,301644580,0.000,15.905,7.053,1.108,24.067,24.067,,,0,0
left,0,349802113,196459,349802113,196459,349802113,196459,370966004,196459,377764985,196459,379987940,0.000,21.164,6.799,2.223,30.186,30.186,,,0,0
front,0,363908362,196459,363908362,196459,363908362,196459,376679465,196459,383907972,196459,385367930,0.000,12.771,7.229,1.460,21.460,21.460,,,0,0
right,0,377183254,196459,377183254,196459,377183254,196459,390021535,196459,397243993,196459,399006058,0.000,12.838,7.222,1.762,21.823,21.823,,,0,0
left,0,450979532,196459,450979532,196459,450979532,196459,465287395,196459,472951599,196459,474035225,0.000,14.308,7.664,1.084,23.056,23.056,,,0,0
