camera_id,packet_seq_num,msg_hdr_seq_nsec,t0_imgpub_sec,t0_imgpub_nsec,t1_segnode_cb_sec,t1_segnode_cb_nsec,t2_segnode_batchstart_sec,t2_segnode_batchstart_nsec,t3_segnode_respub_sec,t3_segnode_respub_nsec,t4_segsub_resrecv_sec,t4_segsub_resrecv_nsec,lat_imgpub_to_cb_ms,lat_cb_to_batch_start_ms,lat_batch_start_to_res_pub_ms,lat_res_pub_to_res_recv_ms,lat_segnode_cb_to_segsub_recv_ms,lat_total_e2e_ms,offset_T0_front_vs_left_ms,offset_T0_right_vs_left_ms,lost_pkts_since_last,total_lost_pkts_cam
front,0,699899386,193411,699899386,193411,699899386,193411,704487405,193411,712462802,193411,713951459,0.000,4.588,7.975,1.489,14.052,14.052,,,0,0
right,0,714787632,193411,714787632,193411,714787632,193411,720689077,193411,727515786,193411,729091913,0.000,5.901,6.827,1.576,14.304,14.304,,,0,0
left,0,773102242,193411,773102242,193411,773102242,193411,780219606,193411,786867250,193411,788435544,0.000,7.117,6.648,1.568,15.333,15.333,,,0,0
front,0,790958331,193411,790958331,193411,790958331,193411,794875114,193411,801570657,193411,803248496,0.000,3.917,6.696,1.678,12.290,12.290,,,0,0
right,0,807743326,193411,807743326,193411,807743326,193411,815535052,193411,822523368,193411,823911362,0.000,7.792,6.988,1.388,16.168,16.168,,,0,0
left,0,873485192,193411,873485192,193411,873485192,193411,881104237,193411,888177008,193411,889674794,0.000,7.619,7.073,1.498,16.190,16.190,,,0,0
front,0,888997231,193411,888997231,193411,888997231,193411,895311261,193411,902800404,193411,904381503,0.000,6.314,7.489,1.581,15.384,15.384,,,0,0
right,0,902426200,193411,902426200,193411,902426200,193411,908287100,193411,915264541,193411,916870388,0.000,5.861,6.977,1.606,14.444,14.444,,,0,0
left,0,977122217,193411,977122217,193411,977122217,193411,984120888,193411,991704478,193411,993258927,0.000,6.999,7.584,1.554,16.137,16.137,,,0,0
front,0,992356128,193411,992356128,193411,992356128,193411,996962521,193412,003565096,193412,004824638,0.000,4.606,6.603,1.260,12.469,12.469,,,0,0
right,0,3852765,193412,003852765,193412,003852765,193412,008337699,193412,014862081,193412,016320966,0.000,4.485,6.524,1.459,12.468,12.468,,,0,0
left,0,70652420,193412,070652420,193412,070652420,193412,077809983,193412,084590368,193412,085816979,0.000,7.158,6.780,1.227,15.165,15.165,,,0,0
front,0,84375863,193412,084375863,193412,084375863,193412,089292916,193412,095756429,193412,096903954,0.000,4.917,6.464,1.148,12.528,12.528,,,0,0
right,0,96292664,193412,096292664,193412,096292664,193412,100935563,193412,107657799,193412,108781775,0.000,4.643,6.722,1.124,12.489,12.489,,,0,0
left,0,172044146,193412,172044146,193412,172044146,193412,178666683,193412,185424997,193412,186553383,0.000,6.623,6.758,1.128,14.509,14.509,,,0,0
front,0,186413918,193412,186413918,193412,186413918,193412,190180230,193412,197093607,193412,198227881,0.000,3.766,6.913,1.134,11.814,11.814,,,0,0
right,0,196376659,193412,196376659,193412,196376659,193412,200661803,193412,207366585,193412,208374065,0.000,4.285,6.705,1.007,11.997,11.997,,,0,0
left,0,276601696,193412,276601696,193412,276601696,193412,283552255,193412,290385088,193412,291591774,0.000,6.951,6.833,1.207,14.990,14.990,,,0,0
front,0,292811058,193412,292811058,193412,292811058,193412,297043331,193412,303987938,193412,305238507,0.000,4.232,6.945,1.251,12.427,12.427,,,0,0
right,0,302455668,193412,302455668,193412,302455668,193412,306780380,193412,313687841,193412,315723259,0.000,4.325,6.907,2.035,13.268,13.268,,,0,0
left,0,377176440,193412,377176440,193412,377176440,193412,384205646,193412,390968022,193412,392371809,0.000,7.029,6.762,1.404,15.195,15.195,,,0,0
front,0,391910819,193412,391910819,193412,391910819,193412,396445503,193412,403439209,193412,404566339,0.000,4.535,6.994,1.127,12.656,12.656,,,0,0
right,0,401995389,193412,401995389,193412,401995389,193412,406336217,193412,414195757,193412,416374362,0.000,4.341,7.860,2.179,14.379,14.379,,,0,0
left,0,477666467,193412,477666467,193412,477666467,193412,483827020,193412,490658395,193412,491898418,0.000,6.161,6.831,1.240,14.232,14.232,,,0,0
front,0,492016455,193412,492016455,193412,492016455,193412,495836516,193412,502762682,193412,503869425,0.000,3.820,6.926,1.107,11.853,11.853,,,0,0
right,0,504073690,193412,504073690,193412,504073690,193412,508601727,193412,516542360,193412,517680400,0.000,4.528,7.941,1.138,13.607,13.607,,,0,0
left,0,570625939,193412,570625939,193412,570625939,193412,577776607,193412,585051996,193412,586619678,0.000,7.151,7.275,1.568,15.994,15.994,,,0,0
front,0,584764766,193412,584764766,193412,584764766,193412,589432739,193412,596379382,193412,597527386,0.000,4.668,6.947,1.148,12.763,12.763,,,0,0
right,0,595792298,193412,595792298,193412,595792298,193412,600136272,193412,606636192,193412,607828355,0.000,4.344,6.500,1.192,12.036,12.036,,,0,0
left,0,676724982,193412,676724982,193412,676724982,193412,683068683,193412,689847534,193412,690922405,0.000,6.344,6.779,1.075,14.197,14.197,,,0,0
front,0,691485509,193412,691485509,193412,691485509,193412,695172536,193412,701814939,193412,702923987,0.000,3.687,6.642,1.109,11.438,11.438,,,0,0
right,0,704227807,193412,704227807,193412,704227807,193412,708102544,193412,714545325,193412,716166626,0.000,3.875,6.443,1.621,11.939,11.939,,,0,0
left,0,772937991,193412,772937991,193412,772937991,193412,780193003,193412,787064801,193412,788178979,0.000,7.255,6.872,1.114,15.241,15.241,,,0,0
front,0,790835965,193412,790835965,193412,790835965,193412,795967966,193412,802777743,193412,803879680,0.000,5.132,6.810,1.102,13.044,13.044,,,0,0
right,0,806388106,193412,806388106,193412,806388106,193412,811411681,193412,817948853,193412,818994170,0.000,5.024,6.537,1.045,12.606,12.606,,,0,0
left,0,874174130,193412,874174130,193412,874174130,193412,882494565,193412,890796878,193412,892348612,0.000,8.320,8.302,1.552,18.174,18.174,,,0,0
front,0,889436719,193412,889436719,193412,889436719,193412,895497489,193412,903067150,193412,904822592,0.000,6.061,7.570,1.755,15.386,15.386,,,0,0
right,0,903203965,193412,903203965,193412,903203965,193412,908718604,193412,916011136,193412,917218329,0.000,5.515,7.293,1.207,14.014,14.014,,,0,0
left,0,972241688,193412,972241688,193412,972241688,193412,980115400,193412,988100216,193412,989319187,0.000,7.874,7.985,1.219,17.077,17.077,,,0,0
front,0,988140957,193412,988140957,193412,988140957,193412,994348252,193413,001864302,193413,003282754,0.000,6.207,7.516,1.418,15.142,15.142,,,0,0
right,0,1703865,193413,001703865,193413,001703865,193413,006052828,193413,013178114,193413,014710450,0.000,4.349,7.125,1.532,13.007,13.007,,,0,0
left,0,72228707,193413,072228707,193413,072228707,193413,080205508,193413,087916580,193413,089667105,0.000,7.977,7.711,1.751,17.438,17.438,,,0,0
front,0,88163464,193413,088163464,193413,088163464,193413,093051440,193413,101427509,193413,102946025,0.000,4.888,8.376,1.519,14.783,14.783,,,0,0
right,0,107629765,193413,107629765,193413,107629765,193413,113836262,193413,121435358,193413,123058465,0.000,6.206,7.599,1.623,15.429,15.429,,,0,0
left,0,171696828,193413,171696828,193413,171696828,193413,179533967,193413,187174551,193413,189561401,0.000,7.837,7.641,2.387,17.865,17.865,,,0,0
front,0,189283613,193413,189283613,193413,189283613,193413,195461696,193413,203938365,193413,206274246,0.000,6.178,8.477,2.336,16.991,16.991,,,0,0
right,0,203131909,193413,203131909,193413,203131909,193413,209181593,193413,216324385,193413,217995135,0.000,6.050,7.143,1.671,14.863,14.863,,,0,0
left,0,277425536,193413,277425536,193413,277425536,193413,284816298,193413,291920314,193413,293765091,0.000,7.391,7.104,1.845,16.340,16.340,,,0,0
front,0,292180091,193413,292180091,193413,292180091,193413,296706957,193413,304918359,193413,306509549,0.000,4.527,8.211,1.591,14.329,14.329,,,0,0
right,0,304759377,193413,304759377,193413,304759377,193413,310127063,193413,317502799,193413,319120679,0.000,5.368,7.376,1.618,14.361,14.361,,,0,0
left,0,377364118,193413,377364118,193413,377364118,193413,384614265,193413,391467080,193413,392660315,0.000,7.250,6.853,1.193,15.296,15.296,,,0,0
front,0,394348895,193413,394348895,193413,394348895,193413,398588599,193413,405520011,193413,406864376,0.000,4.240,6.931,1.344,12.515,12.515,,,0,0
right,0,405199596,193413,405199596,193413,405199596,193413,409726948,193413,416620200,193413,417801714,0.000,4.527,6.893,1.182,12.602,12.602,,,0,0
left,0,473107500,193413,473107500,193413,473107500,193413,479627947,193413,486342373,193413,487668035,0.000,6.520,6.714,1.326,14.561,14.561,,,0,0
front,0,486493282,193413,486493282,193413,486493282,193413,490616804,193413,496949971,193413,498159425,0.000,4.124,6.333,1.209,11.666,11.666,,,0,0
right,0,497730394,193413,497730394,193413,497730394,193413,501458649,193413,508582894,193413,509710419,0.000,3.728,7.124,1.128,11.980,11.980,,,0,0
left,0,571956461,193413,571956461,193413,571956461,193413,579664706,193413,586742137,193413,588098668,0.000,7.708,7.077,1.357,16.142,16.142,,,0,0
front,0,589871769,193413,589871769,193413,589871769,193413,595570562,193413,602478587,193413,603813728,0.000,5.699,6.908,1.335,13.942,13.942,,,0,0
right,0,604777308,193413,604777308,193413,604777308,193413,608853240,193413,615855228,193413,617519334,0.000,4.076,7.002,1.664,12.742,12.742,,,0,0
left,0,673685081,193413,673685081,193413,673685081,193413,681858427,193413,688994936,193413,691156192,0.000,8.173,7.137,2.161,17.471,17.471,,,0,0
front,0,690142418,193413,690142418,193413,690142418,193413,696649122,193413,703990975,193413,705721833,0.000,6.507,7.342,1.731,15.579,15.579,,,0,0
right,0,705272011,193413,705272011,193413,705272011,193413,710834999,193413,717851117,193413,719733662,0.000,5.563,7.016,1.883,14.462,14.462,,,0,0
left,0,780317942,193413,780317942,193413,780317942,193413,788018972,193413,795308168,193413,796943296,0.000,7.701,7.289,1.635,16.625,16.625,,,0,0
front,0,798855409,193413,798855409,193413,798855409,193413,803283819,193413,810394602,193413,811950825,0.000,4.428,7.111,1.556,13.095,13.095,,,0,0
right,0,813954130,193413,813954130,193413,813954130,193413,819281595,193413,828111719,193413,830843455,0.000,5.327,8.830,2.732,16.889,16.889,,,0,0
left,0,872255923,193413,872255923,193413,872255923,193413,879724928,193413,886995275,193413,888464305,0.000,7.469,7.270,1.469,16.208,16.208,,,0,0
front,0,888387974,193413,888387974,193413,888387974,193413,893223171,193413,900880713,193413,902490786,0.000,4.835,7.658,1.610,14.103,14.103,,,0,0
