camera_id,msg_seq,t1_sec,t1_nsec,t2_sec,t2_nsec,t3_sec,t3_nsec,t4_sec,t4_nsec,lat_t1_t2_ms,lat_t2_t3_ms,lat_t3_t4_ms,lat_t1_t4_total_ms
left,283485613,12968,283485613,12968,298800876,12968,353177626,12968,368418759,12968,370014078,15.315,54.377,15.241,1.595,71.213,86.528
front,313933085,12968,313933085,12968,324019939,12968,353177626,12968,369578318,12968,371073392,10.087,29.158,16.401,1.495,47.053,57.140
right,345575828,12968,345575828,12968,352981097,12968,353177626,12968,370827205,12968,372105044,7.405,0.197,17.650,1.278,19.124,26.529
left,383433895,12968,383433895,12968,393436828,12968,453640918,12968,469680872,12968,471286134,10.003,60.204,16.040,1.605,77.849,87.852
front,413907510,12968,413907510,12968,423775681,12968,453640918,12968,470917290,12968,472363729,9.868,29.865,17.276,1.446,48.588,58.456
right,445573274,12968,445573274,12968,453524480,12968,453640918,12968,472169394,12968,473656776,7.951,0.116,18.528,1.487,20.132,28.084
left,483436309,12968,483436309,12968,493669831,12968,555182772,12968,571381541,12968,573078207,10.234,61.513,16.199,1.697,79.408,89.642
front,513974145,12968,513974145,12968,522555325,12968,555182772,12968,572576660,12968,574025608,8.581,32.627,17.394,1.449,51.470,60.051
right,545597017,12968,545597017,12968,554865394,12968,555182772,12968,573777899,12968,574939125,9.268,0.317,18.595,1.161,20.074,29.342
left,583451956,12968,583451956,12968,593173473,12968,655273188,12968,671835365,12968,673961259,9.722,62.100,16.562,2.126,80.788,90.509
front,613897676,12968,613897676,12968,624089067,12968,655273188,12968,673230061,12968,674911030,10.191,31.184,17.957,1.681,50.822,61.013
right,645587193,12968,645587193,12968,655133154,12968,655273188,12968,674590361,12968,676366179,9.546,0.140,19.317,1.776,21.233,30.779
left,683417234,12968,683417234,12968,695814330,12968,756485434,12968,774625925,12968,776346927,12.397,60.671,18.140,1.721,80.533,92.930
front,713902018,12968,713902018,12968,725785691,12968,756485434,12968,775896475,12968,777174732,11.884,30.700,19.411,1.278,51.389,63.273
right,745584658,12968,745584658,12968,756370753,12968,756485434,12968,777055568,12968,778601941,10.786,0.115,20.570,1.546,22.231,33.017
left,783444210,12968,783444210,12968,794796525,12968,853819346,12968,869365293,12968,871110555,11.352,59.023,15.546,1.745,76.314,87.666
front,813902649,12968,813902649,12968,823488916,12968,853819346,12968,870568655,12968,871865437,9.586,30.330,16.749,1.297,48.377,57.963
right,845578746,12968,845578746,12968,853726286,12968,853819346,12968,871584553,12968,872929994,8.148,0.093,17.765,1.345,19.204,27.351
left,883552296,12968,883552296,12968,893516160,12968,952416032,12968,969732805,12968,971489065,9.964,58.900,17.317,1.756,77.973,87.937
front,913902294,12968,913902294,12968,923864622,12968,952416032,12968,970911120,12968,972201340,9.962,28.551,18.495,1.290,48.337,58.299
right,945578404,12968,945578404,12968,952272149,12968,952416032,12968,971975235,12968,973145342,6.694,0.144,19.559,1.170,20.873,27.567
left,983433059,12968,983433059,12968,993112683,12969,052689481,12969,070607814,12969,072294664,9.680,59.577,17.918,1.687,79.182,88.862
front,13940346,12969,013940346,12969,022333821,12969,052689481,12969,071833787,12969,073099616,8.393,30.356,19.144,1.266,50.766,59.159
right,45650842,12969,045650842,12969,052578533,12969,052689481,12969,072916525,12969,074136183,6.928,0.111,20.227,1.220,21.558,28.485
left,83449668,12969,083449668,12969,093302286,12969,153567188,12969,170897296,12969,172643108,9.853,60.265,17.330,1.746,79.341,89.193
front,113909677,12969,113909677,12969,123217270,12969,153567188,12969,172320419,12969,173761527,9.308,30.350,18.753,1.441,50.544,59.852
right,145660282,12969,145660282,12969,153430717,12969,153567188,12969,173535651,12969,174663462,7.770,0.136,19.968,1.128,21.233,29.003
left,183435651,12969,183435651,12969,193592970,12969,254352212,12969,269750305,12969,271359241,10.157,60.759,15.398,1.609,77.766,87.924
front,214021325,12969,214021325,12969,224284683,12969,254352212,12969,270991881,12969,272346513,10.263,30.068,16.640,1.355,48.062,58.325
right,245598384,12969,245598384,12969,254010576,12969,254352212,12969,272314683,12969,273601548,8.412,0.342,17.962,1.287,19.591,28.003
left,283441290,12969,283441290,12969,296914096,12969,354084442,12969,369342828,12969,370963209,13.473,57.170,15.258,1.620,74.049,87.522
front,313913112,12969,313913112,12969,323362616,12969,354084442,12969,370585498,12969,372236057,9.450,30.722,16.501,1.651,48.873,58.323
right,345619435,12969,345619435,12969,353978150,12969,354084442,12969,371723328,12969,373057206,8.359,0.106,17.639,1.334,19.079,27.438
left,383469168,12969,383469168,12969,393639452,12969,452653546,12969,467951047,12969,469863857,10.170,59.014,15.298,1.913,76.224,86.395
front,413869519,12969,413869519,12969,423336393,12969,452653546,12969,469482656,12969,470834427,9.467,29.317,16.829,1.352,47.498,56.965
right,445620828,12969,445620828,12969,452509207,12969,452653546,12969,470698014,12969,472074066,6.888,0.144,18.044,1.376,19.565,26.453
left,483445456,12969,483445456,12969,496299562,12969,552552244,12969,567881579,12969,569407358,12.854,56.253,15.329,1.526,73.108,85.962
front,513906227,12969,513906227,12969,525106576,12969,552552244,12969,569107270,12969,570394789,11.200,27.446,16.555,1.288,45.288,56.489
right,545632246,12969,545632246,12969,552473656,12969,552552244,12969,570175648,12969,571485026,6.841,0.079,17.623,1.309,19.011,25.853
left,583456565,12969,583456565,12969,595044527,12969,653166604,12969,668954229,12969,670475379,11.588,58.122,15.788,1.521,75.431,87.019
front,613904183,12969,613904183,12969,625047538,12969,653166604,12969,670139462,12969,671379432,11.143,28.119,16.973,1.240,46.332,57.475
right,645610042,12969,645610042,12969,652797365,12969,653166604,12969,671184461,12969,672343237,7.187,0.369,18.018,1.159,19.546,26.733
left,683418026,12969,683418026,12969,693426409,12969,752088910,12969,768003098,12969,770141692,10.008,58.663,15.914,2.139,76.715,86.724
front,713906973,12969,713906973,12969,724145125,12969,752088910,12969,769360877,12969,771220984,10.238,27.944,17.272,1.860,47.076,57.314
right,745603782,12969,745603782,12969,751965964,12969,752088910,12969,770777801,12969,772447434,6.362,0.123,18.689,1.670,20.481,26.844
left,783436710,12969,783436710,12969,797183024,12969,853127662,12969,868465403,12969,870172146,13.746,55.945,15.338,1.707,72.989,86.735
front,813920770,12969,813920770,12969,825394632,12969,853127662,12969,869767242,12969,871306379,11.474,27.733,16.640,1.539,45.912,57.386
right,845586713,12969,845586713,12969,853022295,12969,853127662,12969,871013802,12969,872400746,7.436,0.105,17.886,1.387,19.378,26.814
left,883416060,12969,883416060,12969,894731277,12969,953984810,12969,969374928,12969,970956263,11.315,59.254,15.390,1.581,76.225,87.540
front,913870008,12969,913870008,12969,922805874,12969,953984810,12969,970626749,12969,971934138,8.936,31.179,16.642,1.307,49.128,58.064
right,945592778,12969,945592778,12969,953850050,12969,953984810,12969,971707498,12969,972894984,8.257,0.135,17.723,1.187,19.045,27.302
left,983478099,12969,983478099,12969,998543469,12970,052778616,12970,068293318,12970,069888264,15.065,54.235,15.515,1.595,71.345,86.410
front,13873686,12970,013873686,12970,023185590,12970,052778616,12970,069527584,12970,070717494,9.312,29.593,16.749,1.190,47.532,56.844
right,45584983,12970,045584983,12970,052676602,12970,052778616,12970,070580016,12970,071882810,7.092,0.102,17.801,1.303,19.206,26.298
left,83464986,12970,083464986,12970,093730860,12970,152542939,12970,168440506,12970,170052542,10.266,58.812,15.898,1.612,76.322,86.588
front,113925946,12970,113925946,12970,123936745,12970,152542939,12970,169712344,12970,171022551,10.011,28.606,17.169,1.310,47.086,57.097
right,145599476,12970,145599476,12970,152399999,12970,152542939,12970,170829354,12970,172159876,6.801,0.143,18.286,1.331,19.760,26.560
left,183464883,12970,183464883,12970,193676169,12970,252823638,12970,268365965,12970,269964983,10.211,59.147,15.542,1.599,76.289,86.500
front,213902380,12970,213902380,12970,223029554,12970,252823638,12970,269618290,12970,270927251,9.127,29.794,16.795,1.309,47.898,57.025
right,245596171,12970,245596171,12970,252714215,12970,252823638,12970,270724710,12970,271871482,7.118,0.109,17.901,1.147,19.157,26.275
left,283467462,12970,283467462,12970,293325337,12970,353400947,12970,373161127,12970,375316315,9.858,60.076,19.760,2.155,81.991,91.849
front,313894385,12970,313894385,12970,322944749,12970,353400947,12970,374960656,12970,376269843,9.050,30.456,21.560,1.309,53.325,62.375
right,345583243,12970,345583243,12970,353083686,12970,353400947,12970,376134620,12970,377505129,7.500,0.317,22.734,1.371,24.421,31.922
left,383478340,12970,383478340,12970,396125662,12970,452941317,12970,471110715,12970,472751609,12.647,56.816,18.169,1.641,76.626,89.273
front,413891435,12970,413891435,12970,425277643,12970,452941317,12970,472394058,12970,473855244,11.386,27.664,19.453,1.461,48.578,59.964
right,445562361,12970,445562361,12970,452820217,12970,452941317,12970,473585984,12970,474865823,7.258,0.121,20.645,1.280,22.046,29.303
left,483475819,12970,483475819,12970,493474039,12970,552678359,12970,568228875,12970,569835723,9.998,59.204,15.551,1.607,76.362,86.360
front,513924093,12970,513924093,12970,523291402,12970,552678359,12970,569429730,12970,570580000,9.367,29.387,16.751,1.150,47.289,56.656
right,545605640,12970,545605640,12970,552568858,12970,552678359,12970,570447494,12970,571666330,6.963,0.110,17.769,1.219,19.097,26.061
left,583446577,12970,583446577,12970,593488670,12970,652731106,12970,668622785,12970,670242677,10.042,59.242,15.892,1.620,76.754,86.796
front,613882910,12970,613882910,12970,622234031,12970,652731106,12970,669895612,12970,671228793,8.351,30.497,17.165,1.333,48.995,57.346
right,645607215,12970,645607215,12970,652617032,12970,652731106,12970,671080318,12970,672504625,7.010,0.114,18.349,1.424,19.888,26.897
left,683428081,12970,683428081,12970,693783762,12970,752629588,12970,770331215,12970,772126586,10.356,58.846,17.702,1.795,78.343,88.699
front,713952174,12970,713952174,12970,723585344,12970,752629588,12970,771606165,12970,773187746,9.633,29.044,18.977,1.582,49.602,59.236
right,745604677,12970,745604677,12970,752503478,12970,752629588,12970,772711096,12970,774039866,6.899,0.126,20.082,1.329,21.536,28.435
left,783456081,12970,783456081,12970,795036720,12970,854798861,12970,871325505,12970,873017371,11.581,59.762,16.527,1.692,77.981,89.561
front,813929088,12970,813929088,12970,824989360,12970,854798861,12970,872579248,12970,873902079,11.060,29.810,17.780,1.323,48.913,59.973
right,845617185,12970,845617185,12970,854695593,12970,854798861,12970,873676017,12970,875014502,9.078,0.103,18.877,1.338,20.319,29.397
left,883493366,12970,883493366,12970,897820668,12970,954516712,12970,970050033,12970,971703150,14.327,56.696,15.533,1.653,73.882,88.210
front,913880821,12970,913880821,12970,923262935,12970,954516712,12970,971329958,12970,972758836,9.382,31.254,16.813,1.429,49.496,58.878
right,945607076,12970,945607076,12970,954400123,12970,954516712,12970,972693606,12970,974436877,8.793,0.117,18.177,1.743,20.037,28.830
left,983467868,12970,983467868,12970,995067476,12971,055131879,12971,070717639,12971,072532531,11.600,60.064,15.586,1.815,77.465,89.065
front,13935409,12971,013935409,12971,022790871,12971,055131879,12971,072036388,12971,073415515,8.855,32.341,16.905,1.379,50.625,59.480
right,45618926,12971,045618926,12971,055047372,12971,055131879,12971,073182556,12971,074509008,9.428,0.085,18.051,1.326,19.462,28.890
left,83471499,12971,083471499,12971,093473136,12971,152498084,12971,168235612,12971,169949361,10.002,59.025,15.738,1.714,76.476,86.478
front,113918061,12971,113918061,12971,124145502,12971,152498084,12971,169595034,12971,170984110,10.227,28.353,17.097,1.389,46.839,57.066
right,145622604,12971,145622604,12971,152399260,12971,152498084,12971,170806491,12971,171968034,6.777,0.099,18.308,1.162,19.569,26.345
left,183461592,12971,183461592,12971,194751308,12971,254772958,12971,270462533,12971,272148838,11.290,60.022,15.690,1.686,77.398,88.687
front,213904572,12971,213904572,12971,222384227,12971,254772958,12971,271726669,12971,272964571,8.480,32.389,16.954,1.238,50.580,59.060
right,245607024,12971,245607024,12971,254672665,12971,254772958,12971,272810368,12971,274169256,9.066,0.100,18.037,1.359,19.497,28.562
left,283468776,12971,283468776,12971,293776831,12971,352398672,12971,367984010,12971,369785908,10.308,58.622,15.585,1.802,76.009,86.317
front,314012898,12971,314012898,12971,322542308,12971,352398672,12971,369226663,12971,370979190,8.529,29.856,16.828,1.753,48.437,56.966
right,345593665,12971,345593665,12971,352309462,12971,352398672,12971,370657157,12971,372008266,6.716,0.089,18.258,1.351,19.699,26.415
left,383422524,12971,383422524,12971,393394276,12971,455271641,12971,470876211,12971,472614462,9.972,61.877,15.605,1.738,79.220,89.192
front,413916184,12971,413916184,12971,424987038,12971,455271641,12971,472207739,12971,473665379,11.071,30.285,16.936,1.458,48.678,59.749
right,445610732,12971,445610732,12971,455148417,12971,455271641,12971,473359899,12971,474837529,9.538,0.123,18.088,1.478,19.689,29.227
left,483505406,12971,483505406,12971,494512524,12971,553638183,12971,571283606,12971,573008407,11.007,59.126,17.645,1.725,78.496,89.503
front,513915713,12971,513915713,12971,523426548,12971,553638183,12971,572612361,12971,574005212,9.511,30.212,18.974,1.393,50.579,60.089
right,545605303,12971,545605303,12971,553521616,12971,553638183,12971,573781350,12971,575129147,7.916,0.117,20.143,1.348,21.608,29.524
left,583427600,12971,583427600,12971,596854785,12971,653074421,12971,668293495,12971,670083983,13.427,56.220,15.219,1.790,73.229,86.656
front,613930494,12971,613930494,12971,624608202,12971,653074421,12971,669565665,12971,671052416,10.678,28.466,16.491,1.487,46.444,57.122
right,645595874,12971,645595874,12971,652962775,12971,653074421,12971,670810527,12971,672048828,7.367,0.112,17.736,1.238,19.086,26.453
left,683471365,12971,683471365,12971,694322719,12971,752368636,12971,768135744,12971,769827884,10.851,58.046,15.767,1.692,75.505,86.357
front,713882352,12971,713882352,12971,722438662,12971,752368636,12971,769417581,12971,771275468,8.556,29.930,17.049,1.858,48.837,57.393
right,745594446,12971,745594446,12971,752253534,12971,752368636,12971,770563552,12971,771982826,6.659,0.115,18.195,1.419,19.729,26.388
left,783505538,12971,783505538,12971,793972857,12971,853966290,12971,870148071,12971,871727070,10.467,59.993,16.182,1.579,77.754,88.222
front,813909702,12971,813909702,12971,823828294,12971,853966290,12971,871323227,12971,872528498,9.919,30.138,17.357,1.205,48.700,58.619
right,845603956,12971,845603956,12971,853864118,12971,853966290,12971,872328947,12971,873558831,8.260,0.102,18.363,1.230,19.695,27.955
left,883472935,12971,883472935,12971,895469349,12971,954252297,12971,970193471,12971,971974103,11.996,58.783,15.941,1.781,76.505,88.501
front,913877389,12971,913877389,12971,923644661,12971,954252297,12971,971430144,12971,972845841,9.767,30.608,17.178,1.416,49.201,58.968
right,945605798,12971,945605798,12971,954117419,12971,954252297,12971,972540402,12971,973999744,8.512,0.135,18.288,1.459,19.882,28.394
left,983438220,12971,983438220,12971,994499365,12972,054011024,12972,070082437,12972,072142210,11.061,59.512,16.071,2.060,77.643,88.704
front,13963302,12972,013963302,12972,023286628,12972,054011024,12972,071869182,12972,073655974,9.323,30.724,17.858,1.787,50.369,59.693
right,45599700,12972,045599700,12972,053857499,12972,054011024,12972,073445652,12972,074899758,8.258,0.154,19.435,1.454,21.042,29.300
left,83469554,12972,083469554,12972,096828016,12972,152754800,12972,170049461,12972,171799438,13.358,55.927,17.295,1.750,74.971,88.330
front,113910978,12972,113910978,12972,122878589,12972,152754800,12972,171365558,12972,172738125,8.968,29.876,18.611,1.373,49.860,58.827
right,145614756,12972,145614756,12972,152644584,12972,152754800,12972,172497864,12972,173671349,7.030,0.110,19.743,1.173,21.027,28.057
left,183435904,12972,183435904,12972,195576646,12972,253100503,12972,268365322,12972,269985757,12.141,57.524,15.265,1.620,74.409,86.550
front,213941001,12972,213941001,12972,225622400,12972,253100503,12972,270089326,12972,271362541,11.681,27.478,16.989,1.273,45.740,57.422
right,245664966,12972,245664966,12972,252985486,12972,253100503,12972,271201039,12972,272546478,7.321,0.115,18.101,1.345,19.561,26.882
left,283469131,12972,283469131,12972,294756594,12972,353493613,12972,368711676,12972,370329107,11.287,58.737,15.218,1.617,75.573,86.860
front,313952391,12972,313952391,12972,323070478,12972,353493613,12972,369931140,12972,371711343,9.118,30.423,16.438,1.780,48.641,57.759
right,345600246,12972,345600246,12972,353245078,12972,353493613,12972,371491589,12972,372953057,7.645,0.249,17.998,1.461,19.708,27.353
left,383494624,12972,383494624,12972,396330811,12972,452391085,12972,468112306,12972,469894871,12.836,56.060,15.721,1.783,73.564,86.400
front,413906900,12972,413906900,12972,422507370,12972,452391085,12972,469377044,12972,471063767,8.600,29.884,16.986,1.687,48.556,57.157
right,445626439,12972,445626439,12972,452246554,12972,452391085,12972,470715443,12972,472053907,6.620,0.145,18.324,1.338,19.807,26.427
left,483491643,12972,483491643,12972,496183396,12972,557136568,12972,575561301,12972,577509877,12.692,60.953,18.425,1.949,81.326,94.018
front,513924060,12972,513924060,12972,525214052,12972,557136568,12972,576946259,12972,578552449,11.290,31.923,19.810,1.606,53.338,64.628
right,545585105,12972,545585105,12972,557020516,12972,557136568,12972,578256200,12972,579686336,11.435,0.116,21.120,1.430,22.666,34.101
left,583495209,12972,583495209,12972,597976541,12972,654628538,12972,671074305,12972,673295708,14.481,56.652,16.446,2.221,75.319,89.800
front,613901858,12972,613901858,12972,628625826,12972,654628538,12972,672948296,12972,674493035,14.724,26.003,18.320,1.545,45.867,60.591
right,645644665,12972,645644665,12972,654515997,12972,654628538,12972,674222373,12972,675754992,8.871,0.113,19.594,1.533,21.239,30.110
left,683475995,12972,683475995,12972,700683267,12972,757532491,12972,774101935,12972,775878071,17.207,56.849,16.569,1.776,75.195,92.402
front,713886249,12972,713886249,12972,726575434,12972,757532491,12972,775501260,12972,777048792,12.689,30.957,17.969,1.548,50.473,63.163
right,745608933,12972,745608933,12972,757323793,12972,757532491,12972,776810905,12972,778269850,11.715,0.209,19.278,1.459,20.946,32.661
left,783470526,12972,783470526,12972,794427033,12972,853967653,12972,870995884,12972,872787714,10.957,59.541,17.028,1.792,78.361,89.317
front,813905961,12972,813905961,12972,823310851,12972,853967653,12972,872378468,12972,873725425,9.405,30.657,18.411,1.347,50.415,59.819
right,845774099,12972,845774099,12972,853878335,12972,853967653,12972,873455396,12972,874779738,8.104,0.089,19.488,1.324,20.901,29.006
left,883443872,12972,883443872,12972,893700431,12972,952755844,12972,968020577,12972,969502426,10.257,59.055,15.265,1.482,75.802,86.059
front,913878040,12972,913878040,12972,924294336,12972,952755844,12972,969153466,12972,970423870,10.416,28.462,16.398,1.270,46.130,56.546
right,945636637,12972,945636637,12972,952651177,12972,952755844,12972,970257402,12972,971542961,7.015,0.105,17.502,1.286,18.892,25.906
left,983502861,12972,983502861,12972,993718070,12973,053365841,12973,069401885,12973,071173630,10.215,59.648,16.036,1.772,77.456,87.671
front,13885278,12973,013885278,12973,027792023,12973,053365841,12973,070766680,12973,072238412,13.907,25.574,17.401,1.472,44.446,58.353
right,45656016,12973,045656016,12973,053289961,12973,053365841,12973,071958271,12973,073463989,7.634,0.076,18.592,1.506,20.174,27.808
left,83507145,12973,083507145,12973,094349783,12973,154064269,12973,169366599,12973,171220893,10.843,59.714,15.302,1.854,76.871,87.714
front,113971540,12973,113971540,12973,123404261,12973,154064269,12973,170645448,12973,171980167,9.433,30.660,16.581,1.335,48.576,58.009
right,145652732,12973,145652732,12973,153965438,12973,154064269,12973,171741535,12973,173161139,8.313,0.099,17.677,1.420,19.196,27.508
left,183483267,12973,183483267,12973,193943729,12973,253064393,12973,268961672,12973,270652232,10.460,59.121,15.897,1.691,76.709,87.169
front,213886082,12973,213886082,12973,225519863,12973,253064393,12973,270166153,12973,271446362,11.634,27.545,17.102,1.280,45.926,57.560
right,245621974,12973,245621974,12973,252957008,12973,253064393,12973,271191564,12973,272472561,7.335,0.107,18.127,1.281,19.516,26.851
left,283483355,12973,283483355,12973,294296030,12973,353456592,12973,370210341,12973,372084432,10.813,59.161,16.754,1.874,77.788,88.601
front,313957055,12973,313957055,12973,324389515,12973,353456592,12973,371503110,12973,372861129,10.432,29.067,18.047,1.358,48.472,58.904
right,345631934,12973,345631934,12973,353357779,12973,353456592,12973,372614052,12973,374351354,7.726,0.099,19.157,1.737,20.994,28.719
left,383499556,12973,383499556,12973,393391483,12973,452883123,12973,470852660,12973,472611289,9.892,59.492,17.970,1.759,79.220,89.112
front,413911847,12973,413911847,12973,422943387,12973,452883123,12973,472048974,12973,473337891,9.032,29.940,19.166,1.289,50.395,59.426
right,445636251,12973,445636251,12973,452775745,12973,452883123,12973,473052876,12973,474286845,7.139,0.107,20.170,1.234,21.511,28.651
left,483478819,12973,483478819,12973,499024399,12973,552930659,12973,568540035,12973,570389511,15.546,53.906,15.609,1.849,71.365,86.911
front,513897679,12973,513897679,12973,526855129,12973,552930659,12973,569807858,12973,571173286,12.957,26.076,16.877,1.365,44.318,57.276
right,545748870,12973,545748870,12973,552843782,12973,552930659,12973,570928345,12973,572176139,7.095,0.087,17.998,1.248,19.332,26.427
left,583470927,12973,583470927,12973,596720558,12973,654828816,12973,670244402,12973,672163614,13.250,58.108,15.416,1.919,75.443,88.693
front,613920723,12973,613920723,12973,624670770,12973,654828816,12973,671388425,12973,672625042,10.750,30.158,16.560,1.237,47.954,58.704
right,645642613,12973,645642613,12973,654680783,12973,654828816,12973,672418157,12973,673585922,9.038,0.148,17.589,1.168,18.905,27.943
left,683499781,12973,683499781,12973,694159879,12973,754580571,12973,770282759,12973,771847857,10.660,60.421,15.702,1.565,77.688,88.348
front,713917061,12973,713917061,12973,722543817,12973,754580571,12973,771535661,12973,772959657,8.627,32.037,16.955,1.424,50.416,59.043
right,745608425,12973,745608425,12973,754470802,12973,754580571,12973,772701875,12973,774062264,8.862,0.110,18.121,1.360,19.591,28.454
left,783485935,12973,783485935,12973,794486719,12973,853213668,12973,868456280,12973,870234216,11.001,58.727,15.243,1.778,75.747,86.748
front,813916911,12973,813916911,12973,824253673,12973,853213668,12973,869595597,12973,870860474,10.337,28.960,16.382,1.265,46.607,56.944
right,845619097,12973,845619097,12973,853081892,12973,853213668,12973,870627462,12973,871819560,7.463,0.132,17.414,1.192,18.738,26.200
left,883477670,12973,883477670,12973,894355225,12973,954739955,12973,970965397,12973,972792174,10.878,60.385,16.225,1.827,78.437,89.315
front,913911958,12973,913911958,12973,922866864,12973,954739955,12973,972282713,12973,973727536,8.955,31.873,17.543,1.445,50.861,59.816
right,945634303,12973,945634303,12973,954620304,12973,954739955,12973,973362976,12973,975628648,8.986,0.120,18.623,2.266,21.008,29.994
left,983524748,12973,983524748,12973,993432105,12974,055452415,12974,072861578,12974,074633695,9.907,62.020,17.409,1.772,81.202,91.109
front,13888377,12974,013888377,12974,026466415,12974,055452415,12974,074125176,12974,075440591,12.578,28.986,18.673,1.315,48.974,61.552
right,45588212,12974,045588212,12974,055327626,12974,055452415,12974,075189835,12974,076462999,9.739,0.125,19.737,1.273,21.135,30.875
left,83517307,12974,083517307,12974,094251465,12974,153440003,12974,169112257,12974,170865320,10.734,59.189,15.672,1.753,76.614,87.348
front,113925308,12974,113925308,12974,123700868,12974,153440003,12974,170254681,12974,171552864,9.776,29.739,16.815,1.298,47.852,57.628
right,145628163,12974,145628163,12974,153326249,12974,153440003,12974,171284923,12974,172409461,7.698,0.114,17.845,1.125,19.083,26.781
left,183597203,12974,183597203,12974,194050802,12974,253325678,12974,269232304,12974,271026209,10.454,59.275,15.907,1.794,76.975,87.429
front,213926021,12974,213926021,12974,223835979,12974,253325678,12974,270332828,12974,271555619,9.910,29.490,17.007,1.223,47.720,57.630
right,245616647,12974,245616647,12974,253223472,12974,253325678,12974,271314983,12974,272444113,7.607,0.102,17.989,1.129,19.221,26.827
left,283539344,12974,283539344,12974,293501031,12974,353122488,12974,368570954,12974,370233615,9.962,59.621,15.448,1.663,76.733,86.694
front,313928432,12974,313928432,12974,322364456,12974,353122488,12974,369806744,12974,371119988,8.436,30.758,16.684,1.313,48.756,57.192
right,345612692,12974,345612692,12974,353022103,12974,353122488,12974,370875279,12974,372074676,7.409,0.100,17.753,1.199,19.053,26.462
left,383487583,12974,383487583,12974,394061262,12974,452148795,12974,467255758,12974,468806813,10.574,58.088,15.107,1.551,74.746,85.319
front,413912367,12974,413912367,12974,423879200,12974,452148795,12974,468449864,12974,469755721,9.967,28.270,16.301,1.306,45.877,55.843
right,445618802,12974,445618802,12974,452041343,12974,452148795,12974,469546771,12974,470753645,6.423,0.107,17.398,1.207,18.712,25.135
left,483554440,12974,483554440,12974,493463308,12974,553056472,12974,568418308,12974,569902984,9.909,59.593,15.362,1.485,76.440,86.349
front,513911934,12974,513911934,12974,524419225,12974,553056472,12974,569535667,12974,570804340,10.507,28.637,16.479,1.269,46.385,56.892
right,545618373,12974,545618373,12974,552912479,12974,553056472,12974,570572940,12974,571777381,7.294,0.144,17.516,1.204,18.865,26.159
left,583636021,12974,583636021,12974,592876309,12974,652870790,12974,671262350,12974,672912666,9.240,59.994,18.392,1.650,80.036,89.277
front,613896410,12974,613896410,12974,625442819,12974,652870790,12974,672517853,12974,673821214,11.546,27.428,19.647,1.303,48.378,59.925
right,645594502,12974,645594502,12974,652768595,12974,652870790,12974,673603689,12974,674976258,7.174,0.102,20.733,1.373,22.208,29.382
left,683530051,12974,683530051,12974,696292603,12974,752596524,12974,769264745,12974,770925597,12.763,56.304,16.668,1.661,74.633,87.396
front,713947151,12974,713947151,12974,724190786,12974,752596524,12974,770432962,12974,772123783,10.244,28.406,17.836,1.691,47.933,58.177
right,745648778,12974,745648778,12974,752484615,12974,752596524,12974,771625927,12974,772886846,6.836,0.112,19.029,1.261,20.402,27.238
left,783487678,12974,783487678,12974,793562632,12974,853791935,12974,869141667,12974,870714056,10.075,60.229,15.350,1.572,77.151,87.226
front,813916695,12974,813916695,12974,824518521,12974,853791935,12974,870340117,12974,871573237,10.602,29.273,16.548,1.233,47.055,57.657
right,845630533,12974,845630533,12974,853717091,12974,853791935,12974,871381719,12974,872599923,8.087,0.075,17.590,1.218,18.883,26.969
left,883478741,12974,883478741,12974,893108137,12974,954814382,12974,971656519,12974,973211103,9.629,61.706,16.842,1.555,80.103,89.732
front,913941331,12974,913941331,12974,922963153,12974,954814382,12974,972831141,12974,974138443,9.022,31.851,18.017,1.307,51.175,60.197
right,945609613,12974,945609613,12974,954694666,12974,954814382,12974,973848400,12974,975081092,9.085,0.120,19.034,1.233,20.386,29.471
left,983463145,12974,983463145,12974,993021849,12975,052452316,12975,068073637,12975,069526569,9.559,59.430,15.621,1.453,76.505,86.063
front,13956133,12975,013956133,12975,022142114,12975,052452316,12975,069168269,12975,070391458,8.186,30.310,16.716,1.223,48.249,56.435
right,45622780,12975,045622780,12975,052353675,12975,052452316,12975,070129163,12975,071329062,6.731,0.099,17.677,1.200,18.975,25.706
left,83550544,12975,083550544,12975,093938330,12975,153424748,12975,169476610,12975,171280905,10.388,59.486,16.052,1.804,77.343,87.730
front,113996935,12975,113996935,12975,126176436,12975,153424748,12975,170786720,12975,172160870,12.180,27.248,17.362,1.374,45.984,58.164
right,145666447,12975,145666447,12975,153308366,12975,153424748,12975,171923842,12975,173269167,7.642,0.116,18.499,1.345,19.961,27.603
left,183534483,12975,183534483,12975,196412016,12975,252686605,12975,267973487,12975,269525703,12.878,56.275,15.287,1.552,73.114,85.991
front,213916219,12975,213916219,12975,222586174,12975,252686605,12975,269190112,12975,270432456,8.670,30.100,16.504,1.242,47.846,56.516
right,245661589,12975,245661589,12975,252562948,12975,252686605,12975,270305753,12975,271378597,6.901,0.124,17.619,1.073,18.816,25.717
left,283517660,12975,283517660,12975,294555522,12975,352623253,12975,367845398,12975,369442851,11.038,58.068,15.222,1.597,74.887,85.925
front,313928152,12975,313928152,12975,324349166,12975,352623253,12975,369039300,12975,370261824,10.421,28.274,16.416,1.223,45.913,56.334
right,345651579,12975,345651579,12975,352534701,12975,352623253,12975,370064774,12975,371322011,6.883,0.089,17.442,1.257,18.787,25.670
