camera_id,msg_seq,t1_sec,t1_nsec,t2_sec,t2_nsec,t3_sec,t3_nsec,t4_sec,t4_nsec,lat_t1_t2_ms,lat_t2_t3_ms,lat_t3_t4_ms,lat_t1_t4_total_ms
front,504860899,3439,504860899,3439,512421652,3439,527008112,3439,528628299,7.561,14.586,1.620,23.767
right,530253639,3439,530253639,3439,537710374,3439,550833242,3439,552053993,7.457,13.123,1.221,21.800
front,604881442,3439,604881442,3439,611951973,3439,626487830,3439,628055271,7.071,14.536,1.567,23.174
right,630212074,3439,630212074,3439,637697901,3439,650828100,3439,652809914,7.486,13.130,1.982,22.598
front,704884233,3439,704884233,3439,711712345,3439,726165665,3439,727698341,6.828,14.453,1.533,22.814
right,730266823,3439,730266823,3439,737103359,3439,750293463,3439,751468470,6.837,13.190,1.175,21.202
front,804866811,3439,804866811,3439,811938703,3439,826895934,3439,828570876,7.072,14.957,1.675,23.704
right,830214490,3439,830214490,3439,835392500,3439,848610927,3439,849774703,5.178,13.218,1.164,19.560
front,904890347,3439,904890347,3439,911867528,3439,926413899,3439,928102372,6.977,14.546,1.688,23.212
right,930225910,3439,930225910,3439,937714356,3439,950852730,3439,951976142,7.488,13.138,1.123,21.750
front,4885876,3440,004885876,3440,011759154,3440,026606148,3440,028222792,6.873,14.847,1.617,23.337
right,30211767,3440,030211767,3440,037091490,3440,050146497,3440,051206835,6.880,13.055,1.060,20.995
front,104878958,3440,104878958,3440,114215142,3440,128880705,3440,130692119,9.336,14.666,1.811,25.813
right,130175439,3440,130175439,3440,136103905,3440,149252125,3440,150380857,5.928,13.148,1.129,20.205
front,204882997,3440,204882997,3440,214172561,3440,228810256,3440,230398548,9.290,14.638,1.588,25.516
right,230332235,3440,230332235,3440,235603531,3440,248936255,3440,250247322,5.271,13.333,1.311,19.915
front,304873389,3440,304873389,3440,311814796,3440,326604621,3440,328175200,6.941,14.790,1.571,23.302
right,330232465,3440,330232465,3440,335685922,3440,349394050,3440,350476484,5.453,13.708,1.082,20.244
front,404883852,3440,404883852,3440,412826961,3440,427717745,3440,429365217,7.943,14.891,1.647,24.481
right,430235351,3440,430235351,3440,435472460,3440,448731371,3440,449968920,5.237,13.259,1.238,19.734
front,504893629,3440,504893629,3440,511910331,3440,526354174,3440,527913809,7.017,14.444,1.560,23.020
right,530230843,3440,530230843,3440,535542133,3440,548754038,3440,549896019,5.311,13.212,1.142,19.665
front,604880820,3440,604880820,3440,613240282,3440,627851080,3440,629514958,8.359,14.611,1.664,24.634
right,630183058,3440,630183058,3440,636138064,3440,649438977,3440,650494924,5.955,13.301,1.056,20.312
front,704888295,3440,704888295,3440,712468500,3440,727009595,3440,728490050,7.580,14.541,1.480,23.602
right,730266266,3440,730266266,3440,737738151,3440,751027748,3440,752081817,7.472,13.290,1.054,21.816
front,804884250,3440,804884250,3440,814607106,3440,829227385,3440,830996210,9.723,14.620,1.769,26.112
right,830302247,3440,830302247,3440,835662918,3440,849161472,3440,850228448,5.361,13.499,1.067,19.926
front,904884879,3440,904884879,3440,911578655,3440,926115243,3440,927687198,6.694,14.537,1.572,22.802
right,930262231,3440,930262231,3440,937797807,3440,950983037,3440,952178065,7.536,13.185,1.195,21.916
front,4884880,3441,004884880,3441,011835423,3441,026515602,3441,028197615,6.951,14.680,1.682,23.313
right,30263269,3441,030263269,3441,035297087,3441,048393630,3441,049490176,5.034,13.097,1.097,19.227
front,104897803,3441,104897803,3441,114264237,3441,128756568,3441,130345442,9.366,14.492,1.589,25.448
right,130205032,3441,130205032,3441,135509904,3441,148572779,3441,149822411,5.305,13.063,1.250,19.617
front,204915038,3441,204915038,3441,211371234,3441,225965155,3441,227586074,6.456,14.594,1.621,22.671
right,230309949,3441,230309949,3441,235444937,3441,248520884,3441,249580467,5.135,13.076,1.060,19.271
front,304897992,3441,304897992,3441,311975266,3441,326444804,3441,328022302,7.077,14.470,1.577,23.124
right,330234181,3441,330234181,3441,337750387,3441,351147735,3441,352254598,7.516,13.397,1.107,22.020
front,404893678,3441,404893678,3441,414233619,3441,429153156,3441,430926891,9.340,14.920,1.774,26.033
right,430227752,3441,430227752,3441,436735813,3441,449790106,3441,450963663,6.508,13.054,1.174,20.736
front,504909132,3441,504909132,3441,515518699,3441,530031407,3441,532144127,10.610,14.513,2.113,27.235
right,530235540,3441,530235540,3441,536782598,3441,549843617,3441,550984346,6.547,13.061,1.141,20.749
front,604916834,3441,604916834,3441,613340614,3441,627981228,3441,629603786,8.424,14.641,1.623,24.687
right,630277677,3441,630277677,3441,637837771,3441,650909800,3441,652278739,7.560,13.072,1.369,22.001
front,704904637,3441,704904637,3441,713666205,3441,728442307,3441,730077265,8.762,14.776,1.635,25.173
right,730441280,3441,730441280,3441,735807500,3441,748913581,3441,749962239,5.366,13.106,1.049,19.521
front,804907626,3441,804907626,3441,814230703,3441,829135515,3441,831084288,9.323,14.905,1.949,26.177
right,830230393,3441,830230393,3441,837948538,3441,851550721,3441,852725031,7.718,13.602,1.174,22.495
front,904896762,3441,904896762,3441,914025790,3441,929081580,3441,931100521,9.129,15.056,2.019,26.204
right,930364646,3441,930364646,3441,936544868,3441,949957081,3441,951144608,6.180,13.412,1.188,20.780
front,4905640,3442,004905640,3442,012664622,3442,027324582,3442,029235479,7.759,14.660,1.911,24.330
right,30247368,3442,030247368,3442,037684653,3442,050716600,3442,051856579,7.437,13.032,1.140,21.609
front,104908545,3442,104908545,3442,113457831,3442,127904585,3442,129598151,8.549,14.447,1.694,24.690
right,130230665,3442,130230665,3442,137716277,3442,150812171,3442,151923988,7.486,13.096,1.112,21.693
front,204954373,3442,204954373,3442,211549010,3442,226219663,3442,227729327,6.595,14.671,1.510,22.775
right,230275158,3442,230275158,3442,237735832,3442,250971864,3442,252193137,7.461,13.236,1.221,21.918
front,304972877,3442,304972877,3442,311690698,3442,326329851,3442,327943395,6.718,14.639,1.614,22.971
right,330257184,3442,330257184,3442,335611190,3442,348728523,3442,349869486,5.354,13.117,1.141,19.612
front,404960109,3442,404960109,3442,411446915,3442,425967485,3442,427642224,6.487,14.521,1.675,22.682
right,430214067,3442,430214067,3442,437767429,3442,450806641,3442,452047288,7.553,13.039,1.241,21.833
front,504975170,3442,504975170,3442,511651513,3442,526308903,3442,527973282,6.676,14.657,1.664,22.998
right,530304735,3442,530304735,3442,535583459,3442,548749535,3442,549775257,5.279,13.166,1.026,19.471
front,605045631,3442,605045631,3442,611713294,3442,626127215,3442,627585593,6.668,14.414,1.458,22.540
right,630267853,3442,630267853,3442,635835728,3442,648952271,3442,650220643,5.568,13.117,1.268,19.953
front,705033347,3442,705033347,3442,711650468,3442,726280477,3442,727765066,6.617,14.630,1.485,22.732
right,730236122,3442,730236122,3442,736906667,3442,749929385,3442,751083945,6.671,13.023,1.155,20.848
front,804982469,3442,804982469,3442,811856521,3442,826337180,3442,828039032,6.874,14.481,1.702,23.057
right,830227362,3442,830227362,3442,838089379,3442,851116771,3442,852330135,7.862,13.027,1.213,22.103
front,904938582,3442,904938582,3442,911460472,3442,926093284,3442,927843162,6.522,14.633,1.750,22.905
right,930268290,3442,930268290,3442,936238209,3442,949243613,3442,950205018,5.970,13.005,0.961,19.937
front,4934637,3443,004934637,3443,011947914,3443,026658209,3443,028169277,7.013,14.710,1.511,23.235
right,30268006,3443,030268006,3443,036297379,3443,049353751,3443,050437130,6.029,13.056,1.083,20.169
front,104942662,3443,104942662,3443,114249540,3443,128971324,3443,130631227,9.307,14.722,1.660,25.689
right,130257206,3443,130257206,3443,137821484,3443,150911511,3443,152009417,7.564,13.090,1.098,21.752
front,204939750,3443,204939750,3443,213983716,3443,228742780,3443,230518268,9.044,14.759,1.775,25.579
right,230354666,3443,230354666,3443,235548518,3443,248772849,3443,249916555,5.194,13.224,1.144,19.562
front,304950101,3443,304950101,3443,312672607,3443,327603987,3443,328973980,7.723,14.931,1.370,24.024
right,330262656,3443,330262656,3443,338955080,3443,352160624,3443,353317131,8.692,13.206,1.157,23.054
front,405088583,3443,405088583,3443,411863366,3443,426598803,3443,428296948,6.775,14.735,1.698,23.208
right,430295633,3443,430295633,3443,436876760,3443,450147036,3443,451257219,6.581,13.270,1.110,20.962
front,505028793,3443,505028793,3443,511819763,3443,526325629,3443,527815443,6.791,14.506,1.490,22.787
right,530268159,3443,530268159,3443,537564032,3443,550649999,3443,551751090,7.296,13.086,1.101,21.483
front,605079079,3443,605079079,3443,612148808,3443,626789335,3443,628525571,7.070,14.641,1.736,23.446
right,630320678,3443,630320678,3443,636273391,3443,649441038,3443,650473126,5.953,13.168,1.032,20.152
front,705051188,3443,705051188,3443,711807883,3443,726365128,3443,727938084,6.757,14.557,1.573,22.887
right,730310628,3443,730310628,3443,735593181,3443,748708522,3443,749802589,5.283,13.115,1.094,19.492
front,805100363,3443,805100363,3443,813888924,3443,828522546,3443,830359443,8.789,14.634,1.837,25.259
right,830318544,3443,830318544,3443,838322090,3443,851716443,3443,852760382,8.004,13.394,1.044,22.442
front,904953425,3443,904953425,3443,914229453,3443,928823788,3443,930635212,9.276,14.594,1.811,25.682
right,930309221,3443,930309221,3443,936348704,3443,950018547,3443,951589655,6.039,13.670,1.571,21.280
front,4953088,3444,004953088,3444,014327223,3444,028866783,3444,030840585,9.374,14.540,1.974,25.887
right,30265415,3444,030265415,3444,035669964,3444,048809029,3444,050042359,5.405,13.139,1.233,19.777
front,104952849,3444,104952849,3444,111549990,3444,126099209,3444,127719057,6.597,14.549,1.620,22.766
right,130264007,3444,130264007,3444,137687317,3444,150759265,3444,151884205,7.423,13.072,1.125,21.620
front,204952807,3444,204952807,3444,213450707,3444,228111332,3444,229987462,8.498,14.661,1.876,25.035
right,230293769,3444,230293769,3444,235610082,3444,249012348,3444,250022284,5.316,13.402,1.010,19.729
front,304948958,3444,304948958,3444,314734708,3444,329358980,3444,331071273,9.786,14.624,1.712,26.122
right,330315307,3444,330315307,3444,337809826,3444,350984000,3444,352026658,7.495,13.174,1.043,21.711
front,404957312,3444,404957312,3444,413814154,3444,428501287,3444,430168764,8.857,14.687,1.667,25.211
right,430324353,3444,430324353,3444,437584873,3444,450901017,3444,452177490,7.261,13.316,1.276,21.853
front,504950111,3444,504950111,3444,513052364,3444,528031955,3444,529702047,8.102,14.980,1.670,24.752
right,530283684,3444,530283684,3444,536411012,3444,549748121,3444,550888713,6.127,13.337,1.141,20.605
front,604959096,3444,604959096,3444,611723727,3444,626564807,3444,628288632,6.765,14.841,1.724,23.330
right,630257044,3444,630257044,3444,637899582,3444,650977963,3444,652117034,7.643,13.078,1.139,21.860
front,704964361,3444,704964361,3444,712814850,3444,727408389,3444,729148982,7.850,14.594,1.741,24.185
right,730273253,3444,730273253,3444,737687436,3444,750767843,3444,751994749,7.414,13.080,1.227,21.721
front,804958164,3444,804958164,3444,811926678,3444,826377905,3444,828208046,6.969,14.451,1.830,23.250
right,830295007,3444,830295007,3444,837685849,3444,850754258,3444,852187664,7.391,13.068,1.433,21.893
front,904960258,3444,904960258,3444,911931999,3444,926619937,3444,928428131,6.972,14.688,1.808,23.468
right,930329700,3444,930329700,3444,938302354,3444,951414982,3444,952477584,7.973,13.113,1.063,22.148
front,4971520,3445,004971520,3445,016289959,3445,031326013,3445,033226782,11.318,15.036,1.901,28.255
right,30282193,3445,030282193,3445,037181768,3445,050296324,3445,051363347,6.900,13.115,1.067,21.081
front,104965506,3445,104965506,3445,114274995,3445,128779958,3445,130574515,9.309,14.505,1.795,25.609
right,130329150,3445,130329150,3445,135521722,3445,148634058,3445,149839899,5.193,13.112,1.206,19.511
front,204961032,3445,204961032,3445,213966535,3445,228434840,3445,230130398,9.006,14.468,1.696,25.169
right,230388158,3445,230388158,3445,236267057,3445,249451917,3445,250527483,5.879,13.185,1.076,20.139
front,304965806,3445,304965806,3445,312142551,3445,326599850,3445,328365033,7.177,14.457,1.765,23.399
right,330309380,3445,330309380,3445,335584245,3445,348703726,3445,349689834,5.275,13.119,0.986,19.380
front,404958405,3445,404958405,3445,412469673,3445,426934614,3445,428832606,7.511,14.465,1.898,23.874
right,430297332,3445,430297332,3445,436168795,3445,449281584,3445,450431589,5.871,13.113,1.150,20.134
front,504961854,3445,504961854,3445,512042601,3445,526831810,3445,528620981,7.081,14.789,1.789,23.659
right,530304790,3445,530304790,3445,536852936,3445,549969963,3445,551056872,6.548,13.117,1.087,20.752
front,604977152,3445,604977152,3445,613636378,3445,628308185,3445,630067803,8.659,14.672,1.760,25.091
right,630346458,3445,630346458,3445,637258585,3445,650561166,3445,651806872,6.912,13.303,1.246,21.460
front,704976331,3445,704976331,3445,711617966,3445,726264751,3445,727932572,6.642,14.647,1.668,22.956
right,730317398,3445,730317398,3445,737733916,3445,750721729,3445,751977679,7.417,12.988,1.256,21.660
front,804978029,3445,804978029,3445,811875075,3445,826495592,3445,828215614,6.897,14.621,1.720,23.238
right,830325404,3445,830325404,3445,837858459,3445,851473300,3445,852599317,7.533,13.615,1.126,22.274
front,904996779,3445,904996779,3445,913986978,3445,928713499,3445,930313049,8.990,14.727,1.600,25.316
right,930312328,3445,930312328,3445,936796688,3445,949986504,3445,951098038,6.484,13.190,1.112,20.786
front,5071743,3446,005071743,3446,014348246,3446,029655906,3446,031688723,9.277,15.308,2.033,26.617
right,30429943,3446,030429943,3446,037663868,3446,050893409,3446,052357954,7.234,13.230,1.465,21.928
front,105027386,3446,105027386,3446,112148892,3446,128264119,3446,130921670,7.122,16.115,2.658,25.894
right,130333510,3446,130333510,3446,139023927,3446,152325612,3446,153621395,8.690,13.302,1.296,23.288
front,204984210,3446,204984210,3446,212614872,3446,227432752,3446,229157770,7.631,14.818,1.725,24.174
right,230301715,3446,230301715,3446,237917647,3446,251352617,3446,253119566,7.616,13.435,1.767,22.818
front,304998315,3446,304998315,3446,311939631,3446,327037166,3446,328889150,6.941,15.098,1.852,23.891
right,330288581,3446,330288581,3446,337948543,3446,351737351,3446,353281425,7.660,13.789,1.544,22.993
front,405011202,3446,405011202,3446,411892456,3446,426579598,3446,428449305,6.881,14.687,1.870,23.438
right,430347673,3446,430347673,3446,436457947,3446,449817535,3446,451298570,6.110,13.360,1.481,20.951
front,504951275,3446,504951275,3446,513830285,3446,528799140,3446,531222933,8.879,14.969,2.424,26.272
right,530316870,3446,530316870,3446,536488916,3446,549715760,3446,550873658,6.172,13.227,1.158,20.557
front,604985082,3446,604985082,3446,615374325,3446,630555925,3446,632465914,10.389,15.182,1.910,27.481
right,630420186,3446,630420186,3446,637651473,3446,650981960,3446,652323972,7.231,13.330,1.342,21.904
front,705064027,3446,705064027,3446,713200344,3446,727971810,3446,729584848,8.136,14.771,1.613,24.521
right,730321246,3446,730321246,3446,736119624,3446,749556614,3446,750722987,5.798,13.437,1.166,20.402
front,805004477,3446,805004477,3446,812101369,3446,826601853,3446,828128927,7.097,14.500,1.527,23.124
right,830337097,3446,830337097,3446,837772830,3446,850778915,3446,852099685,7.436,13.006,1.321,21.763
front,904994670,3446,904994670,3446,913853681,3446,928469566,3446,929934587,8.859,14.616,1.465,24.940
right,930333551,3446,930333551,3446,937724044,3446,950892605,3446,952054201,7.390,13.169,1.162,21.721
front,4997016,3447,004997016,3447,014078153,3447,028641162,3447,030137522,9.081,14.563,1.496,25.141
right,30403331,3447,030403331,3447,035808933,3447,048843648,3447,049919387,5.406,13.035,1.076,19.516
front,105011133,3447,105011133,3447,111773518,3447,126377213,3447,128048839,6.762,14.604,1.672,23.038
right,130344216,3447,130344216,3447,138040724,3447,151075640,3447,152157644,7.697,13.035,1.082,21.813
front,205037885,3447,205037885,3447,211953531,3447,226456811,3447,228080376,6.916,14.503,1.624,23.042
right,230353139,3447,230353139,3447,237772912,3447,250874076,3447,252018630,7.420,13.101,1.145,21.665
front,305032965,3447,305032965,3447,313770182,3447,328872125,3447,330442738,8.737,15.102,1.571,25.410
right,330364900,3447,330364900,3447,336850203,3447,349894397,3447,350971006,6.485,13.044,1.077,20.606
front,405081975,3447,405081975,3447,411775502,3447,426410591,3447,428093685,6.694,14.635,1.683,23.012
right,430339107,3447,430339107,3447,437648010,3447,450762920,3447,451804132,7.309,13.115,1.041,21.465
front,505020065,3447,505020065,3447,514386311,3447,529019015,3447,530664346,9.366,14.633,1.645,25.644
right,530352592,3447,530352592,3447,535785443,3447,548933119,3447,549982828,5.433,13.148,1.050,19.630
front,605017431,3447,605017431,3447,611758672,3447,626519212,3447,628125432,6.741,14.761,1.606,23.108
right,630342005,3447,630342005,3447,637850082,3447,651153270,3447,652281268,7.508,13.303,1.128,21.939
front,705013713,3447,705013713,3447,711698918,3447,726497364,3447,728027858,6.685,14.798,1.530,23.014
right,730385325,3447,730385325,3447,739101103,3447,752644927,3447,753819633,8.716,13.544,1.175,23.434
front,805055854,3447,805055854,3447,815941982,3447,830533075,3447,832412253,10.886,14.591,1.879,27.356
right,830447199,3447,830447199,3447,837376365,3447,850498944,3447,851629165,6.929,13.123,1.130,21.182
front,905047261,3447,905047261,3447,911412948,3447,926187449,3447,927872521,6.366,14.775,1.685,22.825
right,930347178,3447,930347178,3447,936984557,3447,950484587,3447,951586437,6.637,13.500,1.102,21.239
front,5023196,3448,005023196,3448,012976891,3448,028212246,3448,030343291,7.954,15.235,2.131,25.320
right,30510613,3448,030510613,3448,040378552,3448,054160231,3448,055575419,9.868,13.782,1.415,25.065
front,105013766,3448,105013766,3448,112303778,3448,127291268,3448,128951745,7.290,14.987,1.660,23.938
right,130370121,3448,130370121,3448,135821696,3448,148855357,3448,149853960,5.452,13.034,0.999,19.484
front,205050839,3448,205050839,3448,213660743,3448,229270259,3448,231821788,8.610,15.610,2.552,26.771
right,230331262,3448,230331262,3448,235756791,3448,248929357,3448,250092491,5.426,13.173,1.163,19.761
front,305016543,3448,305016543,3448,314421785,3448,329329852,3448,331159983,9.405,14.908,1.830,26.143
right,330538420,3448,330538420,3448,336203103,3448,349368733,3448,350511478,5.665,13.166,1.143,19.973
front,405171941,3448,405171941,3448,411702169,3448,426351870,3448,428045140,6.530,14.650,1.693,22.873
right,430400254,3448,430400254,3448,435821030,3448,448856391,3448,449879884,5.421,13.035,1.023,19.480
front,505035340,3448,505035340,3448,511837677,3448,526288801,3448,527840688,6.802,14.451,1.552,22.805
right,530421147,3448,530421147,3448,535889110,3448,548875637,3448,550121931,5.468,12.987,1.246,19.701
front,605035258,3448,605035258,3448,615844314,3448,630411521,3448,632426895,10.809,14.567,2.015,27.392
right,630398973,3448,630398973,3448,636211954,3448,649274660,3448,650530794,5.813,13.063,1.256,20.132
front,705020385,3448,705020385,3448,711998611,3448,726403736,3448,728058492,6.978,14.405,1.655,23.038
right,730415530,3448,730415530,3448,736192095,3448,749359282,3448,750398757,5.777,13.167,1.039,19.983
front,805035641,3448,805035641,3448,811623649,3448,826193780,3448,827800185,6.588,14.570,1.606,22.765
right,830399358,3448,830399358,3448,837376499,3448,850623983,3448,851935449,6.977,13.247,1.311,21.536
front,905048091,3448,905048091,3448,912336329,3448,927046015,3448,928616758,7.288,14.710,1.571,23.569
right,930424618,3448,930424618,3448,936092168,3448,949335619,3448,950516321,5.668,13.243,1.181,20.092
front,5029412,3449,005029412,3449,014013138,3449,029597254,3449,031616272,8.984,15.584,2.019,26.587
right,30437612,3449,030437612,3449,035903316,3449,049030759,3449,050850063,5.466,13.127,1.819,20.412
front,105043679,3449,105043679,3449,114365894,3449,128990795,3449,130735747,9.322,14.625,1.745,25.692
right,130378422,3449,130378422,3449,135895590,3449,149299892,3449,150366451,5.517,13.404,1.067,19.988
front,205282604,3449,205282604,3449,211970174,3449,226728461,3449,228402405,6.688,14.758,1.674,23.120
right,230383657,3449,230383657,3449,238489845,3449,251615893,3449,252674249,8.106,13.126,1.058,22.291
front,305042373,3449,305042373,3449,316491212,3449,331429820,3449,332934898,11.449,14.939,1.505,27.893
right,330591240,3449,330591240,3449,336512597,3449,349687037,3449,350826064,5.921,13.174,1.139,20.235
front,405117521,3449,405117521,3449,414933688,3449,429544495,3449,431380115,9.816,14.611,1.836,26.263
right,430479657,3449,430479657,3449,435769773,3449,449150215,3449,450290735,5.290,13.380,1.141,19.811
front,505051981,3449,505051981,3449,512001642,3449,526601995,3449,528152463,6.950,14.600,1.550,23.100
right,530405896,3449,530405896,3449,538018090,3449,551174722,3449,552359283,7.612,13.157,1.185,21.953
front,605048458,3449,605048458,3449,613192295,3449,628136755,3449,629572486,8.144,14.944,1.436,24.524
right,630404532,3449,630404532,3449,637886579,3449,650974974,3449,652172518,7.482,13.088,1.198,21.768
front,705041311,3449,705041311,3449,711904304,3449,726790906,3449,728397581,6.863,14.887,1.607,23.356
right,730440848,3449,730440848,3449,737742475,3449,750729148,3449,751876475,7.302,12.987,1.147,21.436
front,805121840,3449,805121840,3449,812772514,3449,828227374,3449,830675820,7.651,15.455,2.448,25.554
right,830466603,3449,830466603,3449,835606161,3449,848627990,3449,849769744,5.140,13.022,1.142,19.303
front,905159121,3449,905159121,3449,911877591,3449,927161464,3449,928865143,6.718,15.284,1.704,23.706
right,930433352,3449,930433352,3449,935889927,3449,948985782,3449,950112844,5.457,13.096,1.127,19.679
front,5090645,3450,005090645,3450,012288106,3450,026903443,3450,028380846,7.197,14.615,1.477,23.290
right,30443827,3450,030443827,3450,037764707,3450,051250679,3450,052404393,7.321,13.486,1.154,21.961
front,105184079,3450,105184079,3450,112322322,3450,126855725,3450,128511365,7.138,14.533,1.656,23.327
right,130455181,3450,130455181,3450,135410996,3450,148592506,3450,149754882,4.956,13.182,1.162,19.300
front,205142065,3450,205142065,3450,215454128,3450,229971894,3450,231684296,10.312,14.518,1.712,26.542
right,230497987,3450,230497987,3450,235829536,3450,248960889,3450,250111242,5.332,13.131,1.150,19.613
front,305119942,3450,305119942,3450,312175762,3450,326705702,3450,328287233,7.056,14.530,1.582,23.167
right,330443413,3450,330443413,3450,337432616,3450,350539980,3450,351600001,6.989,13.107,1.060,21.157
front,405130340,3450,405130340,3450,412138932,3450,426965210,3450,428407630,7.009,14.826,1.442,23.277
right,430441296,3450,430441296,3450,435878529,3450,448951223,3450,449974844,5.437,13.073,1.024,19.534
front,505044034,3450,505044034,3450,511927041,3450,526563257,3450,528127139,6.883,14.636,1.564,23.083
right,530418824,3450,530418824,3450,537762964,3450,550916027,3450,552077046,7.344,13.153,1.161,21.658
front,605235271,3450,605235271,3450,613376401,3450,627919308,3450,629439940,8.141,14.543,1.521,24.205
right,630451250,3450,630451250,3450,637322866,3450,650373903,3450,651477037,6.872,13.051,1.103,21.026
front,705090252,3450,705090252,3450,712414957,3450,727114905,3450,728644690,7.325,14.700,1.530,23.554
right,730411080,3450,730411080,3450,736295274,3450,749515593,3450,750585856,5.884,13.220,1.070,20.175
front,805096510,3450,805096510,3450,812398043,3450,827038632,3450,828498285,7.302,14.641,1.460,23.402
right,830423012,3450,830423012,3450,838176813,3450,851295318,3450,852381383,7.754,13.119,1.086,21.958
front,905102631,3450,905102631,3450,916599785,3450,931312605,3450,932790537,11.497,14.713,1.478,27.688
right,930519095,3450,930519095,3450,937319608,3450,950316573,3450,951363735,6.801,12.997,1.047,20.845
front,5095344,3451,005095344,3451,014629069,3451,029352708,3451,030992202,9.534,14.724,1.639,25.897
right,30451275,3451,030451275,3451,035728705,3451,048842109,3451,049901010,5.277,13.113,1.059,19.450
front,105156820,3451,105156820,3451,114649264,3451,129495369,3451,131116049,9.492,14.846,1.621,25.959
right,130503261,3451,130503261,3451,137954735,3451,151332392,3451,152434733,7.451,13.378,1.102,21.931
front,205234331,3451,205234331,3451,211851201,3451,226437947,3451,227951307,6.617,14.587,1.513,22.717
right,230475572,3451,230475572,3451,237780906,3451,251010523,3451,252170601,7.305,13.230,1.160,21.695
front,305103683,3451,305103683,3451,314520729,3451,329076959,3451,330623964,9.417,14.556,1.547,25.520
right,330427195,3451,330427195,3451,337920260,3451,351253202,3451,352467014,7.493,13.333,1.214,22.040
front,405165114,3451,405165114,3451,411987322,3451,426668861,3451,428360235,6.822,14.682,1.691,23.195
right,430424238,3451,430424238,3451,435758745,3451,448854010,3451,449960358,5.335,13.095,1.106,19.536
front,505267572,3451,505267572,3451,512106919,3451,526832377,3451,528534421,6.839,14.725,1.702,23.267
right,530461350,3451,530461350,3451,537306007,3451,550465478,3451,551658549,6.845,13.159,1.193,21.197
front,605192710,3451,605192710,3451,611870884,3451,626562886,3451,628293158,6.678,14.692,1.730,23.100
right,630430714,3451,630430714,3451,638157054,3451,651596929,3451,652840936,7.726,13.440,1.244,22.410
front,705099380,3451,705099380,3451,712243248,3451,727021989,3451,728647816,7.144,14.779,1.626,23.548
right,730433854,3451,730433854,3451,737772564,3451,750950947,3451,752047950,7.339,13.178,1.097,21.614
front,805144108,3451,805144108,3451,816074145,3451,830824881,3451,832586948,10.930,14.751,1.762,27.443
right,830576171,3451,830576171,3451,837990748,3451,851305080,3451,852411004,7.415,13.314,1.106,21.835
front,905163658,3451,905163658,3451,915577534,3451,930270831,3451,931904988,10.414,14.693,1.634,26.741
right,930450438,3451,930450438,3451,936680419,3451,950009197,3451,951128312,6.230,13.329,1.119,20.678
front,5164363,3452,005164363,3452,011978079,3452,026576606,3452,028083981,6.814,14.599,1.507,22.920
right,30516804,3452,030516804,3452,036925289,3452,050117271,3452,051177197,6.408,13.192,1.060,20.660
front,105126036,3452,105126036,3452,114562685,3452,129424981,3452,131240354,9.437,14.862,1.815,26.114
right,130502838,3452,130502838,3452,136156730,3452,149798131,3452,151063862,5.654,13.641,1.266,20.561
front,205160283,3452,205160283,3452,212531891,3452,227281280,3452,228921545,7.372,14.749,1.640,23.761
right,230452113,3452,230452113,3452,235852006,3452,248952147,3452,250072768,5.400,13.100,1.121,19.621
front,305128155,3452,305128155,3452,312009495,3452,326579435,3452,328241854,6.881,14.570,1.662,23.114
right,330452642,3452,330452642,3452,337856036,3452,351011923,3452,352064312,7.403,13.156,1.052,21.612
front,405347591,3452,405347591,3452,412235587,3452,427055307,3452,428620283,6.888,14.820,1.565,23.273
right,430498790,3452,430498790,3452,437845692,3452,450977041,3452,452112047,7.347,13.131,1.135,21.613
front,505265921,3452,505265921,3452,513507319,3452,528882205,3452,530432980,8.241,15.375,1.551,25.167
right,530420787,3452,530420787,3452,536033062,3452,549069388,3452,550152896,5.612,13.036,1.084,19.732
front,605255185,3452,605255185,3452,611804474,3452,626600645,3452,628195216,6.549,14.796,1.595,22.940
right,630470016,3452,630470016,3452,636077942,3452,649091153,3452,650122693,5.608,13.013,1.032,19.653
front,705156117,3452,705156117,3452,711973074,3452,726953941,3452,728551263,6.817,14.981,1.597,23.395
right,730459050,3452,730459050,3452,737916534,3452,750970086,3452,752202861,7.457,13.054,1.233,21.744
front,805128176,3452,805128176,3452,811886530,3452,826588939,3452,828268440,6.758,14.702,1.680,23.140
right,830458492,3452,830458492,3452,837382378,3452,850486957,3452,851632512,6.924,13.105,1.146,21.174
front,905181617,3452,905181617,3452,911746067,3452,926582546,3452,928631115,6.564,14.836,2.049,23.449
right,930475021,3452,930475021,3452,938206945,3452,951341902,3452,952363918,7.732,13.135,1.022,21.889
front,5202354,3453,005202354,3453,011925248,3453,026598772,3453,028604485,6.723,14.674,2.006,23.402
right,30468415,3453,030468415,3453,038006022,3453,051296322,3453,052476511,7.538,13.290,1.180,22.008
front,105176404,3453,105176404,3453,114353078,3453,129174593,3453,130985135,9.177,14.822,1.811,25.809
right,130428490,3453,130428490,3453,135848984,3453,148979082,3453,150272065,5.420,13.130,1.293,19.844
front,205131292,3453,205131292,3453,211853028,3453,226849487,3453,228515393,6.722,14.996,1.666,23.384
right,230501802,3453,230501802,3453,237154556,3453,250197994,3453,251329950,6.653,13.043,1.132,20.828
front,305175425,3453,305175425,3453,314302538,3453,329090455,3453,330796151,9.127,14.788,1.706,25.621
