camera_id,msg_hdr_seq_nsec,t0_imgpub_sec,t0_imgpub_nsec,t1_segnode_cb_sec,t1_segnode_cb_nsec,t2_segnode_batchstart_sec,t2_segnode_batchstart_nsec,t3_segnode_respub_sec,t3_segnode_respub_nsec,t4_segsub_resrecv_sec,t4_segsub_resrecv_nsec,lat_imgpub_to_cb_ms,lat_cb_to_batch_start_ms,lat_batch_start_to_res_pub_ms,lat_res_pub_to_res_recv_ms,lat_segnode_cb_to_segsub_recv_ms,lat_total_e2e_ms,offset_T0_front_vs_left_ms,offset_T0_right_vs_left_ms
front,931167682,5660,931167682,5660,951869213,5660,959970255,5660,976574070,5660,977815365,20.702,8.101,16.604,1.241,25.946,46.648,,
right,944556886,5660,944556886,5660,959459229,5660,959970255,5660,977915928,5660,979151778,14.902,0.511,17.946,1.236,19.693,34.595,14.402,27.791
left,17501013,5661,017501013,5661,039605871,5661,069292027,5661,084532860,5661,085971981,22.105,29.686,15.241,1.439,46.366,68.471,,
front,35571767,5661,035571767,5661,058399556,5661,069292027,5661,085621064,5661,086853713,22.828,10.892,16.329,1.233,28.454,51.282,,
right,52178130,5661,052178130,5661,068816139,5661,069292027,5661,087149247,5661,089017834,16.638,0.476,17.857,1.869,20.202,36.840,18.071,34.677
left,116654562,5661,116654562,5661,138572842,5661,172154349,5661,187435739,5661,189046026,21.918,33.582,15.281,1.610,50.473,72.391,,
front,137752632,5661,137752632,5661,153958973,5661,172154349,5661,188528315,5661,189811293,16.206,18.195,16.374,1.283,35.852,52.059,,
right,151407392,5661,151407392,5661,171614463,5661,172154349,5661,189677295,5661,191059638,20.207,0.540,17.523,1.382,19.445,39.652,21.098,34.753
left,216866664,5661,216866664,5661,231534366,5661,260209946,5661,275558499,5661,277042679,14.668,28.676,15.349,1.484,45.508,60.176,,
front,230643425,5661,230643425,5661,245684097,5661,260209946,5661,276688601,5661,278082732,15.041,14.526,16.479,1.394,32.399,47.439,,
right,244080814,5661,244080814,5661,259586694,5661,260209946,5661,278161766,5661,279293622,15.506,0.623,17.952,1.132,19.707,35.213,13.777,27.214
left,314407971,5661,314407971,5661,330140670,5661,357500682,5661,372969730,5661,374457023,15.733,27.360,15.469,1.487,44.316,60.049,,
front,328116283,5661,328116283,5661,343931349,5661,357500682,5661,374138991,5661,375263414,15.815,13.569,16.638,1.124,31.332,47.147,,
right,341594581,5661,341594581,5661,356912560,5661,357500682,5661,375517812,5661,376794809,15.318,0.588,18.017,1.277,19.882,35.200,13.708,27.187
left,416429894,5661,416429894,5661,436971117,5661,463636874,5661,479627260,5661,481009583,20.541,26.666,15.990,1.382,44.038,64.580,,
front,430107980,5661,430107980,5661,445852848,5661,463636874,5661,480665199,5661,481920017,15.745,17.784,17.028,1.255,36.067,51.812,,
right,448519769,5661,448519769,5661,463016257,5661,463636874,5661,481965819,5661,483245404,14.496,0.621,18.329,1.280,20.229,34.726,13.678,32.090
left,512720451,5661,512720451,5661,527665887,5661,561986559,5661,577515181,5661,578907497,14.945,34.321,15.529,1.392,51.242,66.187,,
front,526514895,5661,526514895,5661,541861913,5661,561986559,5661,578536781,5661,579773615,15.347,20.125,16.550,1.237,37.912,53.259,,
right,539695310,5661,539695310,5661,561464617,5661,561986559,5661,579877646,5661,581184782,21.769,0.522,17.891,1.307,19.720,41.489,13.794,26.975
left,616817248,5661,616817248,5661,632403768,5661,659239096,5661,674832198,5661,676445757,15.587,26.835,15.593,1.614,44.042,59.629,,
front,631023289,5661,631023289,5661,646192792,5661,659239096,5661,675876690,5661,677093894,15.170,13.046,16.638,1.217,30.901,46.071,,
right,644247551,5661,644247551,5661,658680651,5661,659239096,5661,677146629,5661,678439878,14.433,0.558,17.908,1.293,19.759,34.192,14.206,27.430
left,713257329,5661,713257329,5661,728273140,5661,756347893,5661,771634406,5661,773358731,15.016,28.075,15.287,1.724,45.086,60.101,,
front,727471264,5661,727471264,5661,743779920,5661,756347893,5661,772671633,5661,773843760,16.309,12.568,16.324,1.172,30.064,46.372,,
right,741125992,5661,741125992,5661,755817132,5661,756347893,5661,773930197,5661,775358274,14.691,0.531,17.582,1.428,19.541,34.232,14.214,27.869
left,816730465,5661,816730465,5661,834441514,5661,865832867,5661,881492887,5661,883098770,17.711,31.391,15.660,1.606,48.657,66.368,,
front,837277616,5661,837277616,5661,852741841,5661,865832867,5661,882551938,5661,883836983,15.464,13.091,16.719,1.285,31.095,46.559,,
right,850989671,5661,850989671,5661,865423395,5661,865832867,5661,883959929,5661,885237179,14.434,0.409,18.127,1.277,19.814,34.248,20.547,34.259
left,916069521,5661,916069521,5661,931439791,5661,959175641,5661,974767347,5661,976386330,15.370,27.736,15.592,1.619,44.947,60.317,,
front,930147559,5661,930147559,5661,945556225,5661,959175641,5661,975779124,5661,976980211,15.409,13.619,16.603,1.201,31.424,46.833,,
right,943730517,5661,943730517,5661,958700449,5661,959175641,5661,976947594,5661,978321513,14.970,0.475,17.772,1.374,19.621,34.591,14.078,27.661
left,11333625,5662,011333625,5662,027983103,5662,054508891,5662,069940029,5662,071517303,16.649,26.526,15.431,1.577,43.534,60.184,,
front,25194021,5662,025194021,5662,046679305,5662,054508891,5662,070992923,5662,072154109,21.485,7.830,16.484,1.161,25.475,46.960,,
right,38718332,5662,038718332,5662,053977501,5662,054508891,5662,072052326,5662,073434139,15.259,0.531,17.543,1.382,19.457,34.716,13.860,27.385
left,116655514,5662,116655514,5662,137845616,5662,174740629,5662,190016802,5662,191451245,21.190,36.895,15.276,1.434,53.606,74.796,,
front,137214531,5662,137214531,5662,152430543,5662,174740629,5662,191051395,5662,192199673,15.216,22.310,16.311,1.148,39.769,54.985,,
right,152959639,5662,152959639,5662,174172677,5662,174740629,5662,192136658,5662,193521513,21.213,0.568,17.396,1.385,19.349,40.562,20.559,36.304
left,210083504,5662,210083504,5662,225553629,5662,255387167,5662,270655047,5662,272220561,15.470,29.834,15.268,1.566,46.667,62.137,,
front,224560651,5662,224560651,5662,239625994,5662,255387167,5662,271641738,5662,272741873,15.065,15.761,16.255,1.100,33.116,48.181,,
right,238268048,5662,238268048,5662,254833324,5662,255387167,5662,272544200,5662,273781461,16.565,0.554,17.157,1.237,18.948,35.513,14.477,28.185
left,316480147,5662,316480147,5662,337286840,5662,366817624,5662,382350990,5662,383920388,20.807,29.531,15.533,1.569,46.634,67.440,,
front,337468414,5662,337468414,5662,353367333,5662,366817624,5662,383379231,5662,384394732,15.899,13.450,16.562,1.016,31.027,46.926,,
right,350838954,5662,350838954,5662,366274016,5662,366817624,5662,384239463,5662,385287043,15.435,0.544,17.422,1.048,19.013,34.448,20.988,34.359
left,409998935,5662,409998935,5662,425221096,5662,453734169,5662,468972786,5662,470882237,15.222,28.513,15.239,1.909,45.661,60.883,,
front,424300553,5662,424300553,5662,440451220,5662,453734169,5662,470156005,5662,471374093,16.151,13.283,16.422,1.218,30.923,47.074,,
right,438484129,5662,438484129,5662,453296214,5662,453734169,5662,471102256,5662,472354684,14.812,0.438,17.368,1.252,19.058,33.871,14.302,28.485
left,517053889,5662,517053889,5662,539938469,5662,573451661,5662,588894038,5662,590440399,22.885,33.513,15.442,1.546,50.502,73.387,,
front,533954485,5662,533954485,5662,552006240,5662,573451661,5662,589956422,5662,591074379,18.052,21.445,16.505,1.118,39.068,57.120,,
right,552152966,5662,552152966,5662,572903379,5662,573451661,5662,590856746,5662,591934003,20.750,0.548,17.405,1.077,19.031,39.781,16.901,35.099
left,616676897,5662,616676897,5662,631625361,5662,667695726,5662,683282103,5662,685154943,14.948,36.070,15.586,1.873,53.530,68.478,,
front,637963493,5662,637963493,5662,653910000,5662,667695726,5662,684508296,5662,686068581,15.947,13.786,16.813,1.560,32.159,48.105,,
right,652183807,5662,652183807,5662,667094101,5662,667695726,5662,685719512,5662,687199187,14.910,0.602,18.024,1.480,20.105,35.015,21.287,35.507
left,714285849,5662,714285849,5662,735719456,5662,770542922,5662,786012216,5662,787571487,21.434,34.823,15.469,1.559,51.852,73.286,,
front,728624405,5662,728624405,5662,743933809,5662,770542922,5662,787062960,5662,788076943,15.309,26.609,16.520,1.014,44.143,59.453,,
right,749403083,5662,749403083,5662,770045894,5662,770542922,5662,787885448,5662,789044198,20.643,0.497,17.343,1.159,18.998,39.641,14.339,35.117
left,810342089,5662,810342089,5662,831907839,5662,860732396,5662,876233805,5662,877622602,21.566,28.825,15.501,1.389,45.715,67.281,,
front,831311817,5662,831311817,5662,847535269,5662,860732396,5662,877265703,5662,878395208,16.223,13.197,16.533,1.130,30.860,47.083,,
right,845407805,5662,845407805,5662,860345316,5662,860732396,5662,878187836,5662,879390875,14.938,0.387,17.455,1.203,19.046,33.983,20.970,35.066
left,910098489,5662,910098489,5662,931359468,5662,968960823,5662,984289068,5662,985663708,21.261,37.601,15.328,1.375,54.304,75.565,,
front,931515806,5662,931515806,5662,953718378,5662,968960823,5662,985351628,5662,986544760,22.203,15.242,16.391,1.193,32.826,55.029,,
right,951891883,5662,951891883,5662,968390648,5662,968960823,5662,986422567,5662,987489930,16.499,0.570,17.462,1.067,19.099,35.598,21.417,41.793
left,16458045,5663,016458045,5663,031501672,5663,068138304,5663,083590887,5663,084928798,15.044,36.637,15.453,1.338,53.427,68.471,,
front,37630892,5663,037630892,5663,053381170,5663,068138304,5663,084615565,5663,085799592,15.750,14.757,16.477,1.184,32.418,48.169,,
right,52428933,5663,052428933,5663,067529963,5663,068138304,5663,085595490,5663,086637417,15.101,0.608,17.457,1.042,19.107,34.208,21.173,35.971
left,110169254,5663,110169254,5663,129466772,5663,154744201,5663,170120448,5663,171670823,19.298,25.277,15.376,1.550,42.204,61.502,,
front,124294901,5663,124294901,5663,144079979,5663,154744201,5663,171470393,5663,172865310,19.785,10.664,16.726,1.395,28.785,48.570,,
right,137920436,5663,137920436,5663,154222042,5663,154744201,5663,172752587,5663,174194612,16.302,0.522,18.008,1.442,19.973,36.274,14.126,27.751
left,209837567,5663,209837567,5663,225056101,5663,253298039,5663,268757360,5663,270249279,15.219,28.242,15.459,1.492,45.193,60.412,,
front,223923611,5663,223923611,5663,239601327,5663,253298039,5663,269865292,5663,270967954,15.678,13.697,16.567,1.103,31.367,47.044,,
right,237616969,5663,237616969,5663,252703441,5663,253298039,5663,270847663,5663,271847903,15.086,0.595,17.550,1.000,19.144,34.231,14.086,27.779
left,316225849,5663,316225849,5663,337774750,5663,378859990,5663,394386134,5663,395840669,21.549,41.085,15.526,1.455,58.066,79.615,,
front,337402920,5663,337402920,5663,359662781,5663,378859990,5663,395441894,5663,396658294,22.260,19.197,16.582,1.216,36.996,59.255,,
right,357150211,5663,357150211,5663,378317494,5663,378859990,5663,396595630,5663,397890320,21.167,0.542,17.736,1.295,19.573,40.740,21.177,40.924
left,410056281,5663,410056281,5663,425926118,5663,461039795,5663,476605070,5663,478255569,15.870,35.114,15.565,1.650,52.329,68.199,,
front,424550739,5663,424550739,5663,440317572,5663,461039795,5663,477750265,5663,478848049,15.767,20.722,16.710,1.098,38.530,54.297,,
right,438237887,5663,438237887,5663,460509339,5663,461039795,5663,478616456,5663,479695821,22.271,0.530,17.577,1.079,19.186,41.458,14.494,28.182
left,510431862,5663,510431862,5663,531918076,5663,558313422,5663,574170589,5663,575857351,21.486,26.395,15.857,1.687,43.939,65.425,,
front,524896093,5663,524896093,5663,542166541,5663,558313422,5663,575285708,5663,576399542,17.270,16.147,16.972,1.114,34.233,51.503,,
right,538790946,5663,538790946,5663,557733819,5663,558313422,5663,576190636,5663,577377569,18.943,0.580,17.877,1.187,19.644,38.587,14.464,28.359
left,616545263,5663,616545263,5663,637871312,5663,660551937,5663,675872474,5663,677606756,21.326,22.681,15.321,1.734,39.735,61.061,,
front,631690512,5663,631690512,5663,647260485,5663,660551937,5663,676900097,5663,678068699,15.570,13.291,16.348,1.169,30.808,46.378,,
right,645336052,5663,645336052,5663,659977866,5663,660551937,5663,677904178,5663,679074062,14.642,0.574,17.352,1.170,19.096,33.738,15.145,28.791
left,716810237,5663,716810237,5663,737875958,5663,772146884,5663,787443265,5663,788921030,21.066,34.271,15.296,1.478,51.045,72.111,,
front,736616469,5663,736616469,5663,758237220,5663,772146884,5663,788440680,5663,789552945,21.621,13.910,16.294,1.112,31.316,52.936,,
right,756544547,5663,756544547,5663,771560512,5663,772146884,5663,789283344,5663,790326516,15.016,0.586,17.136,1.043,18.766,33.782,19.806,39.734
left,810181928,5663,810181928,5663,825446900,5663,853548209,5663,868984960,5663,870617693,15.265,28.101,15.437,1.633,45.171,60.436,,
front,824348499,5663,824348499,5663,844668091,5663,853548209,5663,870003577,5663,871146462,20.320,8.880,16.455,1.143,26.478,46.798,,
right,837766895,5663,837766895,5663,852965379,5663,853548209,5663,870982058,5663,872145497,15.198,0.583,17.434,1.163,19.180,34.379,14.167,27.585
left,916116229,5663,916116229,5663,932394461,5663,960136336,5663,975543197,5663,977124715,16.278,27.742,15.407,1.582,44.730,61.008,,
front,930685818,5663,930685818,5663,946139181,5663,960136336,5663,976514514,5663,977675106,15.453,13.997,16.378,1.161,31.536,46.989,,
right,944226965,5663,944226965,5663,959527957,5663,960136336,5663,977438867,5663,978528327,15.301,0.608,17.303,1.089,19.000,34.301,14.570,28.111
left,10719644,5664,010719644,5664,026778722,5664,055081588,5664,070381456,5664,071975355,16.059,28.303,15.300,1.594,45.197,61.256,,
front,26019239,5664,026019239,5664,042286192,5664,055081588,5664,071366245,5664,072554989,16.267,12.795,16.285,1.189,30.269,46.536,,
right,39702410,5664,039702410,5664,054527510,5664,055081588,5664,072328430,5664,073547379,14.825,0.554,17.247,1.219,19.020,33.845,15.300,28.983
left,115126421,5664,115126421,5664,135756928,5664,172801924,5664,188140451,5664,189683967,20.631,37.045,15.339,1.544,53.927,74.558,,
front,135978495,5664,135978495,5664,151242820,5664,172801924,5664,189135351,5664,190273347,15.264,21.559,16.333,1.138,39.031,54.295,,
right,151916091,5664,151916091,5664,172188512,5664,172801924,5664,190054029,5664,191115253,20.272,0.613,17.252,1.061,18.927,39.199,20.852,36.790
left,217182667,5664,217182667,5664,232802562,5664,273854872,5664,289164528,5664,290672474,15.620,41.052,15.310,1.508,57.870,73.490,,
front,234921904,5664,234921904,5664,251942264,5664,273854872,5664,290292071,5664,291549004,17.020,21.913,16.437,1.257,39.607,56.627,,
right,250910171,5664,250910171,5664,273306290,5664,273854872,5664,291313773,5664,292465761,22.396,0.549,17.459,1.152,19.159,41.556,17.739,33.728
left,316374459,5664,316374459,5664,337428370,5664,367998342,5664,383261859,5664,384917097,21.054,30.570,15.264,1.655,47.489,68.543,,
front,337829744,5664,337829744,5664,358900608,5664,367998342,5664,384564461,5664,385775709,21.071,9.098,16.566,1.211,26.875,47.946,,
right,351415368,5664,351415368,5664,367426726,5664,367998342,5664,385561489,5664,386818606,16.011,0.572,17.563,1.257,19.392,35.403,21.455,35.041
left,410079777,5664,410079777,5664,424623841,5664,453316442,5664,468961183,5664,470593998,14.544,28.693,15.645,1.633,45.970,60.514,,
front,424492937,5664,424492937,5664,439780345,5664,453316442,5664,469936218,5664,471352648,15.287,13.536,16.620,1.416,31.572,46.860,,
right,437911456,5664,437911456,5664,452793168,5664,453316442,5664,470896097,5664,472049215,14.882,0.523,17.580,1.153,19.256,34.138,14.413,27.832
left,512726710,5664,512726710,5664,528646005,5664,568391599,5664,583689102,5664,585216168,15.919,39.746,15.298,1.527,56.570,72.489,,
front,527269433,5664,527269433,5664,546139646,5664,568391599,5664,584710394,5664,585962436,18.870,22.252,16.319,1.252,39.823,58.693,,
right,544185321,5664,544185321,5664,567906725,5664,568391599,5664,585769040,5664,586842145,23.721,0.485,17.377,1.073,18.935,42.657,14.543,31.459
left,610753495,5664,610753495,5664,625840463,5664,658907781,5664,674410332,5664,675816649,15.087,33.067,15.503,1.406,49.976,65.063,,
front,625259411,5664,625259411,5664,641518503,5664,658907781,5664,675459162,5664,676700422,16.259,17.389,16.551,1.241,35.182,51.441,,
right,639414734,5664,639414734,5664,658344159,5664,658907781,5664,676519642,5664,677549635,18.929,0.564,17.612,1.030,19.205,38.135,14.506,28.661
left,710855078,5664,710855078,5664,725976067,5664,757721705,5664,773603110,5664,775029358,15.121,31.746,15.881,1.426,49.053,64.174,,
front,726224965,5664,726224965,5664,743168696,5664,757721705,5664,774635018,5664,775815158,16.944,14.553,16.913,1.180,32.646,49.590,,
right,740581837,5664,740581837,5664,757166862,5664,757721705,5664,775568978,5664,776667997,16.585,0.555,17.847,1.099,19.501,36.086,15.370,29.727
left,816514758,5664,816514758,5664,838094117,5664,874357378,5664,889775249,5664,891099241,21.579,36.263,15.418,1.324,53.005,74.584,,
front,838041317,5664,838041317,5664,853853491,5664,874357378,5664,890817024,5664,891878938,15.812,20.504,16.460,1.062,38.025,53.838,,
right,852260387,5664,852260387,5664,873759376,5664,874357378,5664,891740384,5664,892913465,21.499,0.598,17.383,1.173,19.154,40.653,21.527,35.746
left,909975990,5664,909975990,5664,924759244,5664,954360973,5664,969632649,5664,971126275,14.783,29.602,15.272,1.494,46.367,61.150,,
front,924331287,5664,924331287,5664,939803415,5664,954360973,5664,970602880,5664,971853685,15.472,14.558,16.242,1.251,32.050,47.522,,
right,938914208,5664,938914208,5664,953783641,5664,954360973,5664,971698261,5664,972986777,14.869,0.577,17.337,1.289,19.203,34.073,14.355,28.938
left,10307685,5665,010307685,5665,026517305,5665,061041652,5665,076670607,5665,078161546,16.210,34.524,15.629,1.491,51.644,67.854,,
front,24531805,5665,024531805,5665,042314118,5665,061041652,5665,077845362,5665,078982746,17.782,18.728,16.804,1.137,36.669,54.451,,
right,39658200,5665,039658200,5665,060527943,5665,061041652,5665,078789001,5665,079922594,20.870,0.514,17.747,1.134,19.395,40.264,14.224,29.351
left,116841121,5665,116841121,5665,131581804,5665,167764006,5665,183337075,5665,184892817,14.741,36.182,15.573,1.556,53.311,68.052,,
front,138026147,5665,138026147,5665,154567404,5665,167764006,5665,184478560,5665,185674213,16.541,13.197,16.715,1.196,31.107,47.648,,
right,151563091,5665,151563091,5665,167261286,5665,167764006,5665,185491880,5665,186594685,15.698,0.503,17.728,1.103,19.333,35.032,21.185,34.722
left,210219033,5665,210219033,5665,225061149,5665,262953983,5665,278859430,5665,280338082,14.842,37.893,15.905,1.479,55.277,70.119,,
front,224540040,5665,224540040,5665,242710998,5665,262953983,5665,279963308,5665,281108473,18.171,20.243,17.009,1.145,38.397,56.568,,
right,241368887,5665,241368887,5665,262398371,5665,262953983,5665,280916047,5665,282080511,21.029,0.556,17.962,1.164,19.682,40.712,14.321,31.150
left,316703183,5665,316703183,5665,331800370,5665,374345751,5665,389774351,5665,391240274,15.097,42.545,15.429,1.466,59.440,74.537,,
front,331559140,5665,331559140,5665,349972083,5665,374345751,5665,390908408,5665,392018889,18.413,24.374,16.563,1.110,42.047,60.460,,
right,352257995,5665,352257995,5665,373838821,5665,374345751,5665,391922895,5665,392998182,21.581,0.507,17.577,1.075,19.159,40.740,14.856,35.555
left,410365335,5665,410365335,5665,425229292,5665,457687771,5665,473151956,5665,474839887,14.864,32.458,15.464,1.688,49.611,64.475,,
front,424978925,5665,424978925,5665,447139904,5665,457687771,5665,474390309,5665,475804840,22.161,10.548,16.703,1.415,28.665,50.826,,
right,442199129,5665,442199129,5665,457106000,5665,457687771,5665,475528671,5665,476772750,14.907,0.582,17.841,1.244,19.667,34.574,14.614,31.834
left,513234760,5665,513234760,5665,530745739,5665,557630874,5665,573048339,5665,574551234,17.511,26.885,15.417,1.503,43.805,61.316,,
front,528198337,5665,528198337,5665,544788547,5665,557630874,5665,574158439,5665,575629894,16.590,12.842,16.528,1.471,30.841,47.432,,
right,541917652,5665,541917652,5665,557057796,5665,557630874,5665,575363110,5665,576457581,15.140,0.573,17.732,1.094,19.400,34.540,14.964,28.683
left,617253512,5665,617253512,5665,631413481,5665,675037509,5665,690565182,5665,692224310,14.160,43.624,15.528,1.659,60.811,74.971,,
front,638851449,5665,638851449,5665,656096344,5665,675037509,5665,691731511,5665,692941070,17.245,18.941,16.694,1.210,36.845,54.090,,
right,659332705,5665,659332705,5665,674549759,5665,675037509,5665,692772365,5665,693879319,15.217,0.488,17.735,1.107,19.330,34.547,21.598,42.079
left,711183084,5665,711183084,5665,728032642,5665,763651094,5665,779273178,5665,780845073,16.850,35.618,15.622,1.572,52.812,69.662,,
front,729882836,5665,729882836,5665,746453913,5665,763651094,5665,780404389,5665,781786814,16.571,17.197,16.753,1.382,35.333,51.904,,
right,746539035,5665,746539035,5665,763127623,5665,763651094,5665,781496073,5665,782743621,16.589,0.523,17.845,1.248,19.616,36.205,18.700,35.356
left,816485048,5665,816485048,5665,837254185,5665,867892129,5665,883420542,5665,884972768,20.769,30.638,15.528,1.552,47.719,68.488,,
front,837273188,5665,837273188,5665,852704056,5665,867892129,5665,884544668,5665,885849485,15.431,15.188,16.653,1.305,33.145,48.576,,
right,850961037,5665,850961037,5665,867323795,5665,867892129,5665,885604806,5665,886802242,16.363,0.568,17.713,1.197,19.478,35.841,20.788,34.476
left,916613915,5665,916613915,5665,932173623,5665,966850730,5665,982481332,5665,984113434,15.560,34.677,15.631,1.632,51.940,67.500,,
front,938190307,5665,938190307,5665,953916982,5665,966850730,5665,983673057,5665,985069433,15.727,12.934,16.822,1.396,31.152,46.879,,
right,951685790,5665,951685790,5665,966301051,5665,966850730,5665,984828557,5665,985916033,14.615,0.550,17.978,1.087,19.615,34.230,21.576,35.072
left,16288952,5666,016288952,5666,036066238,5666,064777391,5666,080325628,5666,081913994,19.777,28.711,15.548,1.588,45.848,65.625,,
front,31025235,5666,031025235,5666,051762526,5666,064777391,5666,081734611,5666,083021220,20.737,13.015,16.957,1.287,31.259,51.996,,
right,44770221,5666,044770221,5666,064246985,5666,064777391,5666,082758972,5666,084126717,19.477,0.530,17.982,1.368,19.880,39.356,14.736,28.481
left,117349192,5666,117349192,5666,138075100,5666,174589503,5666,190306852,5666,191749074,20.726,36.514,15.717,1.442,53.674,74.400,,
front,138666666,5666,138666666,5666,154546111,5666,174589503,5666,191526218,5666,192764428,15.879,20.043,16.937,1.238,38.218,54.098,,
right,152554034,5666,152554034,5666,174020657,5666,174589503,5666,192487763,5666,193554642,21.467,0.569,17.898,1.067,19.534,41.001,21.317,35.205
left,216361529,5666,216361529,5666,231696366,5666,264633762,5666,280442275,5666,282040265,15.335,32.937,15.809,1.598,50.344,65.679,,
front,230598706,5666,230598706,5666,247101023,5666,264633762,5666,281918934,5666,283228745,16.502,17.533,17.285,1.310,36.128,52.630,,
right,248674403,5666,248674403,5666,264100149,5666,264633762,5666,282957233,5666,284180154,15.426,0.534,18.323,1.223,20.080,35.506,14.237,32.313
left,310177409,5666,310177409,5666,325362548,5666,360343782,5666,375694904,5666,377220326,15.185,34.981,15.351,1.525,51.858,67.043,,
front,324280579,5666,324280579,5666,340653810,5666,360343782,5666,377204154,5666,378573697,16.373,19.690,16.860,1.370,37.920,54.293,,
right,338279687,5666,338279687,5666,359840414,5666,360343782,5666,378240804,5666,379361569,21.561,0.503,17.897,1.121,19.521,41.082,14.103,28.102
left,410153515,5666,410153515,5666,424704882,5666,453815796,5666,469231490,5666,470947166,14.551,29.111,15.416,1.716,46.242,60.794,,
front,424202005,5666,424202005,5666,439760580,5666,453815796,5666,470635741,5666,471919299,15.559,14.055,16.820,1.284,32.159,47.717,,
right,437905995,5666,437905995,5666,453299568,5666,453815796,5666,471641027,5666,472876902,15.394,0.516,17.825,1.236,19.577,34.971,14.048,27.752
left,511878139,5666,511878139,5666,526154867,5666,560971063,5666,576321575,5666,577976875,14.277,34.816,15.351,1.655,51.822,66.099,,
front,532218681,5666,532218681,5666,548133448,5666,560971063,5666,577952439,5666,579239090,15.915,12.838,16.981,1.287,31.106,47.020,,
right,545683546,5666,545683546,5666,560474975,5666,560971063,5666,578957326,5666,580132061,14.791,0.496,17.986,1.175,19.657,34.449,20.341,33.805
left,610578030,5666,610578030,5666,625449572,5666,658750622,5666,674324363,5666,675891634,14.872,33.301,15.574,1.567,50.442,65.314,,
front,624690313,5666,624690313,5666,641314071,5666,658750622,5666,675769317,5666,676893827,16.624,17.437,17.019,1.125,35.580,52.204,,
right,639111595,5666,639111595,5666,658186234,5666,658750622,5666,676728053,5666,677732545,19.075,0.564,17.977,1.004,19.546,38.621,14.112,28.534
left,710515179,5666,710515179,5666,725347020,5666,754071546,5666,769645498,5666,771468221,14.832,28.725,15.574,1.823,46.121,60.953,,
front,724557587,5666,724557587,5666,740071868,5666,754071546,5666,771340204,5666,773525743,15.514,14.000,17.269,2.186,33.454,48.968,,
right,738499037,5666,738499037,5666,753529240,5666,754071546,5666,773236157,5666,774463058,15.030,0.542,19.165,1.227,20.934,35.964,14.042,27.984
left,810206195,5666,810206195,5666,827819934,5666,853331332,5666,868974459,5666,870429062,17.614,25.511,15.643,1.455,42.609,60.223,,
front,824691357,5666,824691357,5666,843705669,5666,853331332,5666,870299682,5666,871696139,19.014,9.626,16.968,1.396,27.990,47.005,,
right,838007485,5666,838007485,5666,852930258,5666,853331332,5666,871449264,5666,872443868,14.923,0.401,18.118,0.995,19.514,34.436,14.485,27.801
left,915983112,5666,915983112,5666,932031850,5666,960242189,5666,975562135,5666,977177601,16.049,28.210,15.320,1.615,45.146,61.194,,
front,930178042,5666,930178042,5666,952759839,5666,960242189,5666,976824410,5666,978117904,22.582,7.482,16.582,1.293,25.358,47.940,,
right,944124224,5666,944124224,5666,959720419,5666,960242189,5666,977891743,5666,979042028,15.596,0.522,17.650,1.150,19.322,34.918,14.195,28.141
left,17674259,5667,017674259,5667,032131221,5667,068864405,5667,084776014,5667,086374658,14.457,36.733,15.912,1.599,54.243,68.700,,
front,38650053,5667,038650053,5667,056755399,5667,068864405,5667,086039718,5667,087372278,18.105,12.109,17.175,1.333,30.617,48.722,,
right,52400001,5667,052400001,5667,068404020,5667,068864405,5667,087083565,5667,088250035,16.004,0.460,18.219,1.166,19.846,35.850,20.976,34.726
left,116815736,5667,116815736,5667,132755389,5667,161796768,5667,177330695,5667,178854408,15.940,29.041,15.534,1.524,46.099,62.039,,
front,131322111,5667,131322111,5667,148955235,5667,161796768,5667,178673416,5667,180026872,17.633,12.842,16.877,1.353,31.072,48.705,,
right,145186866,5667,145186866,5667,161183456,5667,161796768,5667,179725144,5667,180833965,15.997,0.613,17.928,1.109,19.651,35.647,14.506,28.371
left,216348611,5667,216348611,5667,235727452,5667,275013859,5667,290855776,5667,292568436,19.379,39.286,15.842,1.713,56.841,76.220,,
front,237914614,5667,237914614,5667,259725673,5667,275013859,5667,292196890,5667,293659984,21.811,15.288,17.183,1.463,33.934,55.745,,
right,258291798,5667,258291798,5667,274484324,5667,275013859,5667,293293233,5667,294467135,16.193,0.530,18.279,1.174,19.983,36.175,21.566,41.943
left,316818344,5667,316818344,5667,331817650,5667,361304731,5667,376795911,5667,378418452,14.999,29.487,15.491,1.623,46.601,61.600,,
front,331638544,5667,331638544,5667,347325030,5667,361304731,5667,377985340,5667,379269054,15.686,13.980,16.681,1.284,31.944,47.631,,
right,345384139,5667,345384139,5667,360785591,5667,361304731,5667,379051927,5667,380263062,15.401,0.519,17.747,1.211,19.477,34.879,14.820,28.566
left,418390479,5667,418390479,5667,440746614,5667,474446050,5667,490268448,5667,491908015,22.356,33.699,15.822,1.640,51.161,73.518,,
front,441399247,5667,441399247,5667,459109359,5667,474446050,5667,491577835,5667,492871185,17.710,15.337,17.132,1.293,33.762,51.472,,
right,457629654,5667,457629654,5667,473917040,5667,474446050,5667,492628045,5667,493850789,16.287,0.529,18.182,1.223,19.934,36.221,23.009,39.239
left,512878355,5667,512878355,5667,529737648,5667,559222531,5667,575233300,5667,576929529,16.859,29.485,16.011,1.696,47.192,64.051,,
