camera_id,msg_seq,t1_sec,t1_nsec,t2_sec,t2_nsec,t3_sec,t3_nsec,t4_sec,t4_nsec,lat_t1_t2_ms,lat_t2_t3_ms,lat_t3_t4_ms,lat_t1_t4_total_ms
front,89140738,3836,089140738,3836,096275578,3836,109501639,3836,111402018,7.135,13.226,1.900,22.261
right,104661758,3836,104661758,3836,110448553,3836,123700608,3836,124799106,5.787,13.252,1.098,20.137
left,158185042,3836,158185042,3836,166687560,3836,179845530,3836,181211883,8.503,13.158,1.366,23.027
front,189139719,3836,189139719,3836,198797623,3836,212058610,3836,213799648,9.658,13.261,1.741,24.660
right,204691826,3836,204691826,3836,212827717,3836,226025906,3836,227237356,8.136,13.198,1.211,22.546
left,258192343,3836,258192343,3836,266952482,3836,280259607,3836,281539028,8.760,13.307,1.279,23.347
front,289159455,3836,289159455,3836,297303546,3836,310567630,3836,312086315,8.144,13.264,1.519,22.927
right,304691225,3836,304691225,3836,311304330,3836,324388048,3836,325492602,6.613,13.084,1.105,20.801
left,358193117,3836,358193117,3836,369060832,3836,382482164,3836,383934073,10.868,13.421,1.452,25.741
front,389232889,3836,389232889,3836,398773614,3836,412130372,3836,413421277,9.541,13.357,1.291,24.188
right,404688644,3836,404688644,3836,410222922,3836,423494243,3836,424525082,5.534,13.271,1.031,19.836
left,458260348,3836,458260348,3836,466617832,3836,479671296,3836,480921145,8.357,13.053,1.250,22.661
front,489168873,3836,489168873,3836,496679427,3836,510380476,3836,512387894,7.511,13.701,2.007,23.219
right,504737881,3836,504737881,3836,510153000,3836,523304652,3836,524471421,5.415,13.152,1.167,19.734
left,558200356,3836,558200356,3836,569153773,3836,582258590,3836,583463706,10.953,13.105,1.205,25.263
front,589159054,3836,589159054,3836,597741692,3836,610924171,3836,612136881,8.583,13.182,1.213,22.978
right,604699036,3836,604699036,3836,613686548,3836,626985525,3836,628195826,8.988,13.299,1.210,23.497
left,658221282,3836,658221282,3836,667171880,3836,680391416,3836,681667212,8.951,13.220,1.276,23.446
front,689174895,3836,689174895,3836,696287296,3836,709561406,3836,710873305,7.112,13.274,1.312,21.698
right,704678827,3836,704678827,3836,712539962,3836,725606622,3836,726666271,7.861,13.067,1.060,21.987
left,758190549,3836,758190549,3836,769007047,3836,782204375,3836,783329814,10.816,13.197,1.125,25.139
front,789166397,3836,789166397,3836,797017384,3836,810347254,3836,811405445,7.851,13.330,1.058,22.239
right,804789439,3836,804789439,3836,811748238,3836,825250255,3836,826433267,6.959,13.502,1.183,21.644
left,858198119,3836,858198119,3836,868178408,3836,881545534,3836,882682867,9.980,13.367,1.137,24.485
front,889242394,3836,889242394,3836,897243205,3836,911155722,3836,912688659,8.001,13.913,1.533,23.446
right,904724898,3836,904724898,3836,910182973,3836,923292693,3836,924293910,5.458,13.110,1.001,19.569
left,958239035,3836,958239035,3836,968986461,3836,982177519,3836,983697051,10.747,13.191,1.520,25.458
front,989215794,3836,989215794,3836,996175198,3837,009553362,3837,010886604,6.959,13.378,1.333,21.671
right,4730645,3837,004730645,3837,010978443,3837,024196866,3837,025238134,6.248,13.218,1.041,20.507
left,58214675,3837,058214675,3837,067710721,3837,080852288,3837,082084841,9.496,13.142,1.233,23.870
front,89231314,3837,089231314,3837,100999376,3837,114360637,3837,115775226,11.768,13.361,1.415,26.544
right,104728545,3837,104728545,3837,112164200,3837,125477316,3837,126517672,7.436,13.313,1.040,21.789
left,158236457,3837,158236457,3837,171391493,3837,184588865,3837,185886714,13.155,13.197,1.298,27.650
front,189164399,3837,189164399,3837,196890938,3837,210333573,3837,211881378,7.727,13.443,1.548,22.717
right,204759145,3837,204759145,3837,211119008,3837,224231523,3837,225370677,6.360,13.113,1.139,20.612
left,258226781,3837,258226781,3837,271418139,3837,284580565,3837,285856376,13.191,13.162,1.276,27.630
front,289165724,3837,289165724,3837,296278482,3837,309888139,3837,311472969,7.113,13.610,1.585,22.307
right,304709124,3837,304709124,3837,310508333,3837,323617512,3837,324739572,5.799,13.109,1.122,20.030
left,358220630,3837,358220630,3837,369546135,3837,382631419,3837,383954245,11.326,13.085,1.323,25.734
front,389175533,3837,389175533,3837,396844347,3837,410453925,3837,411888402,7.669,13.610,1.434,22.713
right,404746848,3837,404746848,3837,411723920,3837,424972230,3837,426024455,6.977,13.248,1.052,21.278
left,458248728,3837,458248728,3837,468761445,3837,481936940,3837,483159306,10.513,13.175,1.222,24.911
front,489175934,3837,489175934,3837,496583858,3837,510006122,3837,512221518,7.408,13.422,2.215,23.046
right,504687553,3837,504687553,3837,510148788,3837,523395239,3837,524519611,5.461,13.246,1.124,19.832
left,558192346,3837,558192346,3837,568290031,3837,581319147,3837,582715038,10.098,13.029,1.396,24.523
front,589182289,3837,589182289,3837,596447763,3837,609729307,3837,611203497,7.265,13.282,1.474,22.021
right,604701154,3837,604701154,3837,612693670,3837,625894162,3837,627158684,7.993,13.200,1.265,22.458
left,658257787,3837,658257787,3837,669355143,3837,682555524,3837,683776393,11.097,13.200,1.221,25.519
front,689185396,3837,689185396,3837,700457792,3837,713762330,3837,715089511,11.272,13.305,1.327,25.904
right,704865492,3837,704865492,3837,710437883,3837,723682763,3837,724688909,5.572,13.245,1.006,19.823
left,758231653,3837,758231653,3837,768344172,3837,781706486,3837,783114709,10.113,13.362,1.408,24.883
front,789211493,3837,789211493,3837,797045195,3837,810138322,3837,811477030,7.834,13.093,1.339,22.266
right,804748278,3837,804748278,3837,812335281,3837,825434888,3837,826538040,7.587,13.100,1.103,21.790
left,858210762,3837,858210762,3837,866772038,3837,879973137,3837,881443022,8.561,13.201,1.470,23.232
front,889184840,3837,889184840,3837,901214654,3837,915183843,3837,916508192,12.030,13.969,1.324,27.323
right,904701418,3837,904701418,3837,911108687,3837,924646379,3837,925731558,6.407,13.538,1.085,21.030
left,958239614,3837,958239614,3837,966747093,3837,979921121,3837,981179930,8.507,13.174,1.259,22.940
front,989223067,3837,989223067,3837,997010733,3838,010277274,3838,012222072,7.788,13.267,1.945,22.999
right,4845666,3838,004845666,3838,010251700,3838,023434611,3838,024456138,5.406,13.183,1.022,19.610
left,58275500,3838,058275500,3838,066747347,3838,079863803,3838,081064828,8.472,13.116,1.201,22.789
front,89203232,3838,089203232,3838,096533824,3838,109969562,3838,111059530,7.331,13.436,1.090,21.856
right,104809157,3838,104809157,3838,112985420,3838,126103320,3838,127028400,8.176,13.118,0.925,22.219
left,158235193,3838,158235193,3838,169553668,3838,182697549,3838,183797317,11.318,13.144,1.100,25.562
front,189208235,3838,189208235,3838,198528160,3838,212395233,3838,214301666,9.320,13.867,1.906,25.093
right,204743007,3838,204743007,3838,210473945,3838,223657468,3838,224641717,5.731,13.184,0.984,19.899
left,258257531,3838,258257531,3838,267908490,3838,281084363,3838,282144267,9.651,13.176,1.060,23.887
front,289223344,3838,289223344,3838,297428797,3838,310823957,3838,311969827,8.205,13.395,1.146,22.746
right,304787687,3838,304787687,3838,312505180,3838,325706293,3838,326812239,7.717,13.201,1.106,22.025
left,358269149,3838,358269149,3838,369153661,3838,382284487,3838,383397844,10.885,13.131,1.113,25.129
front,389223180,3838,389223180,3838,398296209,3838,412290718,3838,413388586,9.073,13.995,1.098,24.165
right,404713023,3838,404713023,3838,410503461,3838,423654283,3838,424642019,5.790,13.151,0.988,19.929
left,458257329,3838,458257329,3838,468957312,3838,482287165,3838,483423178,10.700,13.330,1.136,25.166
front,489218649,3838,489218649,3838,500282896,3838,513842765,3838,515096096,11.064,13.560,1.253,25.877
right,504753062,3838,504753062,3838,511844156,3838,524999922,3838,525920876,7.091,13.156,0.921,21.168
left,558245294,3838,558245294,3838,569126427,3838,582209571,3838,583458215,10.881,13.083,1.249,25.213
front,589203533,3838,589203533,3838,596044298,3838,609874674,3838,611785773,6.841,13.830,1.911,22.582
right,604737277,3838,604737277,3838,613522811,3838,626759867,3838,627919570,8.786,13.237,1.160,23.182
left,658248500,3838,658248500,3838,668336590,3838,681287459,3838,682436757,10.088,12.951,1.149,24.188
front,689228494,3838,689228494,3838,697433949,3838,710720080,3838,711881151,8.205,13.286,1.161,22.653
right,704747624,3838,704747624,3838,713094044,3838,726546055,3838,727838950,8.346,13.452,1.293,23.091
left,758274444,3838,758274444,3838,770111691,3838,783381604,3838,784469531,11.837,13.270,1.088,26.195
front,789210804,3838,789210804,3838,798397769,3838,811599414,3838,812770664,9.187,13.202,1.171,23.560
right,804794747,3838,804794747,3838,812763047,3838,826105064,3838,827355571,7.968,13.342,1.251,22.561
left,858287727,3838,858287727,3838,868711252,3838,881917025,3838,883163629,10.424,13.206,1.247,24.876
front,889238103,3838,889238103,3838,898589686,3838,912236059,3838,914263453,9.352,13.646,2.027,25.025
right,904764833,3838,904764833,3838,912191161,3838,925314284,3838,926347037,7.426,13.123,1.033,21.582
left,958279807,3838,958279807,3838,970172846,3838,983457901,3838,984636373,11.893,13.285,1.178,26.357
front,989264008,3838,989264008,3838,996097772,3839,009390021,3839,010663679,6.834,13.292,1.274,21.400
right,4809791,3839,004809791,3839,013743970,3839,027069959,3839,028056714,8.934,13.326,0.987,23.247
left,58268270,3839,058268270,3839,067343371,3839,080765100,3839,082154886,9.075,13.422,1.390,23.887
front,89230940,3839,089230940,3839,097451185,3839,110695279,3839,112382595,8.220,13.244,1.687,23.152
right,104789526,3839,104789526,3839,111273874,3839,124692123,3839,125633545,6.484,13.418,0.941,20.844
left,158352714,3839,158352714,3839,169237092,3839,182595620,3839,184019349,10.884,13.359,1.424,25.667
front,189221754,3839,189221754,3839,196072796,3839,209247894,3839,210335508,6.851,13.175,1.088,21.114
right,204754904,3839,204754904,3839,211287315,3839,224202421,3839,225129420,6.532,12.915,0.927,20.375
left,258283671,3839,258283671,3839,269207302,3839,282371391,3839,283464506,10.924,13.164,1.093,25.181
front,289232999,3839,289232999,3839,296786854,3839,310107402,3839,312338191,7.554,13.321,2.231,23.105
right,304768086,3839,304768086,3839,310646607,3839,324108143,3839,325223423,5.879,13.462,1.115,20.455
left,358274801,3839,358274801,3839,368075271,3839,381262589,3839,382541203,9.800,13.187,1.279,24.266
front,389237754,3839,389237754,3839,398798744,3839,412095663,3839,413444470,9.561,13.297,1.349,24.207
right,404756269,3839,404756269,3839,413853461,3839,427343519,3839,428509193,9.097,13.490,1.166,23.753
left,458315878,3839,458315878,3839,466931527,3839,480109679,3839,481111811,8.616,13.178,1.002,22.796
front,489248080,3839,489248080,3839,496656711,3839,510120862,3839,511637662,7.409,13.464,1.517,22.390
right,504768486,3839,504768486,3839,510688532,3839,524128546,3839,525213415,5.920,13.440,1.085,20.445
left,558304059,3839,558304059,3839,569469393,3839,582663433,3839,583960306,11.165,13.194,1.297,25.656
front,589252893,3839,589252893,3839,601834717,3839,615708988,3839,617423135,12.582,13.874,1.714,28.170
right,604785659,3839,604785659,3839,613637133,3839,627200873,3839,628395045,8.851,13.564,1.194,23.609
left,658303061,3839,658303061,3839,666977972,3839,680266224,3839,681328059,8.675,13.288,1.062,23.025
front,689250481,3839,689250481,3839,697624310,3839,710812117,3839,711862144,8.374,13.188,1.050,22.612
right,704808069,3839,704808069,3839,712428310,3839,725591498,3839,726615410,7.620,13.163,1.024,21.807
left,758306248,3839,758306248,3839,769086018,3839,782504362,3839,783767226,10.780,13.418,1.263,25.461
front,789244389,3839,789244389,3839,796421055,3839,809714038,3839,810788088,7.177,13.293,1.074,21.544
right,804799817,3839,804799817,3839,812699350,3839,825864359,3839,826834761,7.900,13.165,0.970,22.035
left,858317532,3839,858317532,3839,867334846,3839,880422640,3839,881751447,9.017,13.088,1.329,23.434
front,889262252,3839,889262252,3839,896289042,3839,909371657,3839,910467843,7.027,13.083,1.096,21.206
right,904810117,3839,904810117,3839,912384087,3839,925712641,3839,927069487,7.574,13.329,1.357,22.259
left,958334286,3839,958334286,3839,966946730,3839,980286416,3839,981602740,8.612,13.340,1.316,23.268
front,989261933,3839,989261933,3839,996619501,3840,009908623,3840,011076149,7.358,13.289,1.168,21.814
right,4784633,3840,004784633,3840,012967916,3840,026179315,3840,027406904,8.183,13.211,1.228,22.622
left,58311773,3840,058311773,3840,066940005,3840,080594584,3840,081904914,8.628,13.655,1.310,23.593
front,89267321,3840,089267321,3840,097543452,3840,110827450,3840,112230821,8.276,13.284,1.403,22.963
right,104995126,3840,104995126,3840,111450864,3840,124601921,3840,125767927,6.456,13.151,1.166,20.773
left,158266375,3840,158266375,3840,166778790,3840,180154746,3840,181470661,8.512,13.376,1.316,23.204
front,189324526,3840,189324526,3840,197642396,3840,211173772,3840,212790453,8.318,13.531,1.617,23.466
right,204825605,3840,204825605,3840,212080905,3840,225478829,3840,227025800,7.255,13.398,1.547,22.200
left,258334352,3840,258334352,3840,268074444,3840,281663376,3840,283742535,9.740,13.589,2.079,25.408
front,289444411,3840,289444411,3840,298131432,3840,311497843,3840,312563836,8.687,13.366,1.066,23.119
right,304782182,3840,304782182,3840,314174241,3840,327382500,3840,328815530,9.392,13.208,1.433,24.033
left,358359861,3840,358359861,3840,366877789,3840,380103280,3840,381128193,8.518,13.225,1.025,22.768
front,389300361,3840,389300361,3840,397428803,3840,410931150,3840,412659934,8.128,13.502,1.729,23.360
right,404829445,3840,404829445,3840,411304152,3840,424419225,3840,425406822,6.475,13.115,0.988,20.577
left,458290051,3840,458290051,3840,470010426,3840,483168372,3840,484455073,11.720,13.158,1.287,26.165
front,489270952,3840,489270952,3840,497109260,3840,510612571,3840,512792907,7.838,13.503,2.180,23.522
right,504832330,3840,504832330,3840,510977536,3840,524453330,3840,525550678,6.145,13.476,1.097,20.718
left,558315672,3840,558315672,3840,569253790,3840,582516157,3840,583755173,10.938,13.262,1.239,25.440
front,589285660,3840,589285660,3840,598045108,3840,611614251,3840,613514311,8.759,13.569,1.900,24.229
right,604792851,3840,604792851,3840,611560030,3840,624679891,3840,626100374,6.767,13.120,1.420,21.308
left,658322710,3840,658322710,3840,670380084,3840,683724703,3840,684841466,12.057,13.345,1.117,26.519
front,689284417,3840,689284417,3840,696124469,3840,709504358,3840,710803769,6.840,13.380,1.299,21.519
right,704800973,3840,704800973,3840,711911595,3840,724985668,3840,726103338,7.111,13.074,1.118,21.302
left,758319780,3840,758319780,3840,769151900,3840,782842708,3840,783897480,10.832,13.691,1.055,25.578
front,789325100,3840,789325100,3840,798072437,3840,811899579,3840,814128544,8.747,13.827,2.229,24.803
right,804825239,3840,804825239,3840,810606769,3840,823961097,3840,825105699,5.782,13.354,1.145,20.280
left,858344742,3840,858344742,3840,867009152,3840,880275679,3840,881433670,8.664,13.267,1.158,23.089
front,889486134,3840,889486134,3840,897648589,3840,911422552,3840,912642632,8.162,13.774,1.220,23.156
right,904818055,3840,904818055,3840,910302060,3840,923532139,3840,924416991,5.484,13.230,0.885,19.599
left,958318906,3840,958318906,3840,969310070,3840,982498882,3840,983560661,10.991,13.189,1.062,25.242
front,989347524,3840,989347524,3840,996455275,3841,009778869,3841,011112714,7.108,13.324,1.334,21.765
right,4852291,3841,004852291,3841,011010453,3841,024421410,3841,025758338,6.158,13.411,1.337,20.906
left,58388345,3841,058388345,3841,068964653,3841,082193521,3841,083264019,10.576,13.229,1.070,24.876
front,89354792,3841,089354792,3841,096777898,3841,110355459,3841,111986930,7.423,13.578,1.631,22.632
right,104823259,3841,104823259,3841,110630612,3841,123980958,3841,124942586,5.807,13.350,0.962,20.119
left,158392236,3841,158392236,3841,166860450,3841,179978605,3841,181111539,8.468,13.118,1.133,22.719
front,189291963,3841,189291963,3841,197242058,3841,210470195,3841,211814117,7.950,13.228,1.344,22.522
right,204805327,3841,204805327,3841,212657217,3841,225772332,3841,226961201,7.852,13.115,1.189,22.156
left,258478439,3841,258478439,3841,267500946,3841,281048107,3841,282528700,9.023,13.547,1.481,24.050
front,289346794,3841,289346794,3841,297409356,3841,311191493,3841,312555924,8.063,13.782,1.364,23.209
right,304839375,3841,304839375,3841,312540258,3841,325726994,3841,327168419,7.701,13.187,1.441,22.329
left,358455964,3841,358455964,3841,367092500,3841,380350717,3841,381689290,8.637,13.258,1.339,23.233
front,389333239,3841,389333239,3841,396470018,3841,409629946,3841,410760520,7.137,13.160,1.131,21.427
right,404820255,3841,404820255,3841,411060327,3841,424021298,3841,425162822,6.240,12.961,1.142,20.343
left,458407544,3841,458407544,3841,468923931,3841,482024147,3841,483487285,10.516,13.100,1.463,25.080
front,489305495,3841,489305495,3841,496476056,3841,509958693,3841,511134683,7.171,13.483,1.176,21.829
right,504833400,3841,504833400,3841,514519729,3841,527636466,3841,528935700,9.686,13.117,1.299,24.102
left,558431312,3841,558431312,3841,568772878,3841,581842984,3841,583383511,10.342,13.070,1.541,24.952
front,589336897,3841,589336897,3841,597053126,3841,610462792,3841,612024424,7.716,13.410,1.562,22.688
right,604829273,3841,604829273,3841,610629796,3841,624073702,3841,625391327,5.801,13.444,1.318,20.562
left,658404684,3841,658404684,3841,669930763,3841,683301475,3841,684459820,11.526,13.371,1.158,26.055
front,689339555,3841,689339555,3841,699671917,3841,712917071,3841,714143133,10.332,13.245,1.226,24.804
right,704825735,3841,704825735,3841,710375320,3841,723505056,3841,724628678,5.550,13.130,1.124,19.803
left,758414596,3841,758414596,3841,771683711,3841,784778820,3841,785953518,13.269,13.095,1.175,27.539
front,789342615,3841,789342615,3841,796406522,3841,809975453,3841,811360452,7.064,13.569,1.385,22.018
right,804834133,3841,804834133,3841,810445787,3841,823946145,3841,825024998,5.612,13.500,1.079,20.191
left,858470821,3841,858470821,3841,866993181,3841,880265439,3841,881619927,8.522,13.272,1.354,23.149
front,889423078,3841,889423078,3841,897337439,3841,910737748,3841,912639957,7.914,13.400,1.902,23.217
right,904863771,3841,904863771,3841,910902375,3841,924012510,3841,925270235,6.039,13.110,1.258,20.406
left,958429451,3841,958429451,3841,969692457,3841,982881204,3841,984440801,11.263,13.189,1.560,26.011
front,989338351,3841,989338351,3841,997222862,3842,010646449,3842,012736465,7.885,13.424,2.090,23.398
right,4856149,3842,004856149,3842,010716520,3842,023912337,3842,025075250,5.860,13.196,1.163,20.219
left,58408151,3842,058408151,3842,069682402,3842,083133354,3842,084461147,11.274,13.451,1.328,26.053
front,89310596,3842,089310596,3842,099985622,3842,113728526,3842,115924239,10.675,13.743,2.196,26.614
right,105022111,3842,105022111,3842,110506200,3842,123710016,3842,124892099,5.484,13.204,1.182,19.870
left,158474184,3842,158474184,3842,167533800,3842,180858091,3842,182311091,9.060,13.324,1.453,23.837
front,189381359,3842,189381359,3842,196667674,3842,210339183,3842,212666294,7.286,13.672,2.327,23.285
right,204849914,3842,204849914,3842,210416062,3842,223836503,3842,225189688,5.566,13.420,1.353,20.340
left,258398132,3842,258398132,3842,266818962,3842,280159811,3842,281423565,8.421,13.341,1.264,23.025
front,289380275,3842,289380275,3842,298962149,3842,312321780,3842,314201938,9.582,13.360,1.880,24.822
right,304848939,3842,304848939,3842,312646149,3842,325965523,3842,327355849,7.797,13.319,1.390,22.507
left,358552943,3842,358552943,3842,367021437,3842,380229160,3842,381565224,8.468,13.208,1.336,23.012
front,389371122,3842,389371122,3842,396361701,3842,409554406,3842,411126845,6.991,13.193,1.572,21.756
right,404852203,3842,404852203,3842,410308282,3842,423461645,3842,424577496,5.456,13.153,1.116,19.725
left,458544606,3842,458544606,3842,466951671,3842,479967954,3842,481559009,8.407,13.016,1.591,23.014
front,489372946,3842,489372946,3842,497024402,3842,510234746,3842,512185571,7.651,13.210,1.951,22.813
right,504847279,3842,504847279,3842,510505795,3842,523698225,3842,525211611,5.659,13.192,1.513,20.364
left,558480762,3842,558480762,3842,566549458,3842,579852208,3842,581308292,8.069,13.303,1.456,22.828
front,589381672,3842,589381672,3842,598018123,3842,611332239,3842,612932117,8.636,13.314,1.600,23.550
right,604889130,3842,604889130,3842,611173655,3842,624366770,3842,625397356,6.285,13.193,1.031,20.508
left,658431937,3842,658431937,3842,666624608,3842,679877328,3842,681135830,8.193,13.253,1.259,22.704
front,689344654,3842,689344654,3842,696835258,3842,710230291,3842,711750948,7.491,13.395,1.521,22.406
right,704876856,3842,704876856,3842,710690685,3842,723961273,3842,725248547,5.814,13.271,1.287,20.372
left,758443556,3842,758443556,3842,767990340,3842,781146675,3842,782211893,9.547,13.156,1.065,23.768
front,789376511,3842,789376511,3842,796503080,3842,810649434,3842,812492885,7.127,14.146,1.843,23.116
right,804946773,3842,804946773,3842,814111532,3842,827186045,3842,828394256,9.165,13.075,1.208,23.447
left,858440694,3842,858440694,3842,866750795,3842,879974986,3842,881114419,8.310,13.224,1.139,22.674
front,889394840,3842,889394840,3842,898823413,3842,912181534,3842,913385839,9.429,13.358,1.204,23.991
right,904864694,3842,904864694,3842,910432913,3842,923582265,3842,924554013,5.568,13.149,0.972,19.689
left,958452548,3842,958452548,3842,968957478,3842,982055425,3842,983185972,10.505,13.098,1.131,24.733
front,989378574,3842,989378574,3842,996586262,3843,009855084,3843,011317678,7.208,13.269,1.463,21.939
right,4877318,3843,004877318,3843,010306033,3843,023553616,3843,024437490,5.429,13.248,0.884,19.560
left,58452054,3843,058452054,3843,066655636,3843,079752229,3843,080861685,8.204,13.097,1.109,22.410
front,89340624,3843,089340624,3843,097101700,3843,110387609,3843,111590884,7.761,13.286,1.203,22.250
right,104906155,3843,104906155,3843,112567714,3843,125779965,3843,126972466,7.662,13.212,1.193,22.066
left,158445091,3843,158445091,3843,167019842,3843,180777381,3843,181856580,8.575,13.758,1.079,23.411
front,189418360,3843,189418360,3843,199794328,3843,213192233,3843,214347751,10.376,13.398,1.156,24.929
right,204955192,3843,204955192,3843,210295421,3843,223411862,3843,224347621,5.340,13.116,0.936,19.392
left,258473082,3843,258473082,3843,268732962,3843,282099069,3843,283216665,10.260,13.366,1.118,24.744
front,289410156,3843,289410156,3843,298473967,3843,311961617,3843,313165982,9.064,13.488,1.204,23.756
right,304907792,3843,304907792,3843,313830424,3843,327318336,3843,328647145,8.923,13.488,1.329,23.739
left,358462672,3843,358462672,3843,369042136,3843,382143560,3843,383297644,10.579,13.101,1.154,24.835
front,389452439,3843,389452439,3843,396997827,3843,410268488,3843,411461375,7.545,13.271,1.193,22.009
right,404908800,3843,404908800,3843,412531714,3843,425817660,3843,426957060,7.623,13.286,1.139,22.048
left,458460128,3843,458460128,3843,466948809,3843,480038756,3843,481223999,8.489,13.090,1.185,22.764
front,489391043,3843,489391043,3843,496482237,3843,509760990,3843,510917886,7.091,13.279,1.157,21.527
right,504918955,3843,504918955,3843,514158982,3843,527222834,3843,528269697,9.240,13.064,1.047,23.351
left,558480816,3843,558480816,3843,567752204,3843,581061361,3843,582277024,9.271,13.309,1.216,23.796
front,589469597,3843,589469597,3843,596513795,3843,609622670,3843,610917920,7.044,13.109,1.295,21.448
right,604991068,3843,604991068,3843,610574744,3843,623617881,3843,624561552,5.584,13.043,0.944,19.570
left,658500835,3843,658500835,3843,666582206,3843,679640040,3843,680726439,8.081,13.058,1.086,22.226
front,689399003,3843,689399003,3843,698153322,3843,711645489,3843,712792934,8.754,13.492,1.147,23.394
right,704959616,3843,704959616,3843,710344890,3843,723559972,3843,724768094,5.385,13.215,1.208,19.808
left,758503610,3843,758503610,3843,768914419,3843,782061619,3843,783233760,10.411,13.147,1.172,24.730
front,789410664,3843,789410664,3843,796566230,3843,809828153,3843,811017081,7.156,13.262,1.189,21.606
right,804931507,3843,804931507,3843,812778618,3843,825879945,3843,827025554,7.847,13.101,1.146,22.094
left,858565074,3843,858565074,3843,868361528,3843,881820804,3843,882987167,9.796,13.459,1.166,24.422
front,889425836,3843,889425836,3843,899899120,3843,913166733,3843,914407283,10.473,13.268,1.241,24.981
right,904957822,3843,904957822,3843,912422783,3843,925510842,3843,926498780,7.465,13.088,0.988,21.541
left,958502816,3843,958502816,3843,969426202,3843,982789467,3843,983855849,10.923,13.363,1.066,25.353
front,989433658,3843,989433658,3843,996451245,3844,009879789,3844,011028975,7.018,13.429,1.149,21.595
right,4994810,3844,004994810,3844,012770090,3844,026197558,3844,027566317,7.775,13.427,1.369,22.572
left,58488449,3844,058488449,3844,067610114,3844,081052015,3844,082183208,9.122,13.442,1.131,23.695
front,89424967,3844,089424967,3844,097724976,3844,111525589,3844,113166923,8.300,13.801,1.641,23.742
right,105025431,3844,105025431,3844,110993091,3844,124347720,3844,125270070,5.968,13.355,0.922,20.245
left,158515103,3844,158515103,3844,166863577,3844,180203258,3844,181290496,8.348,13.340,1.087,22.775
front,189429419,3844,189429419,3844,196701198,3844,209919135,3844,211223661,7.272,13.218,1.305,21.794
right,204949273,3844,204949273,3844,210776522,3844,223862265,3844,225112903,5.827,13.086,1.251,20.164
left,258502040,3844,258502040,3844,266845363,3844,280122398,3844,281511222,8.343,13.277,1.389,23.009
front,289430554,3844,289430554,3844,296812401,3844,309927216,3844,310993814,7.382,13.115,1.067,21.563
right,304946478,3844,304946478,3844,312358927,3844,325509983,3844,326550562,7.412,13.151,1.041,21.604
left,358515985,3844,358515985,3844,366962508,3844,380221478,3844,381473268,8.447,13.259,1.252,22.957
front,389470757,3844,389470757,3844,396648611,3844,409801514,3844,411031774,7.178,13.153,1.230,21.561
right,404954202,3844,404954202,3844,412811233,3844,425986618,3844,426972331,7.857,13.175,0.986,22.018
left,458506578,3844,458506578,3844,466596217,3844,479730519,3844,480865822,8.090,13.134,1.135,22.359
front,489440644,3844,489440644,3844,496482247,3844,510101489,3844,512287064,7.042,13.619,2.186,22.846
right,504942939,3844,504942939,3844,511313955,3844,524503073,3844,525478096,6.371,13.189,0.975,20.535
left,558526002,3844,558526002,3844,571710301,3844,584941255,3844,586174092,13.184,13.231,1.233,27.648
front,589420855,3844,589420855,3844,599860350,3844,613464382,3844,614697082,10.439,13.604,1.233,25.276
right,604938050,3844,604938050,3844,610389186,3844,623673339,3844,624726219,5.451,13.284,1.053,19.788
left,658516490,3844,658516490,3844,668156635,3844,681095955,3844,682376631,9.640,12.939,1.281,23.860
front,689435043,3844,689435043,3844,698755510,3844,712391589,3844,713839566,9.320,13.636,1.448,24.405
right,704929711,3844,704929711,3844,711631029,3844,724730638,3844,725717731,6.701,13.100,0.987,20.788
left,758504805,3844,758504805,3844,766714134,3844,780020561,3844,781383034,8.209,13.306,1.362,22.878
front,789517863,3844,789517863,3844,796254915,3844,809565306,3844,811030449,6.737,13.310,1.465,21.513
right,804934617,3844,804934617,3844,810299793,3844,824015143,3844,825331573,5.365,13.715,1.316,20.397
left,858550484,3844,858550484,3844,868665009,3844,881990053,3844,883733866,10.115,13.325,1.744,25.183
front,889523214,3844,889523214,3844,896945648,3844,910232189,3844,911819185,7.422,13.287,1.587,22.296
right,904962840,3844,904962840,3844,910555275,3844,923774041,3844,924785618,5.592,13.219,1.012,19.823
left,958526888,3844,958526888,3844,969352473,3844,982528761,3844,983619708,10.826,13.176,1.091,25.093
front,989407639,3844,989407639,3844,996454629,3845,009694946,3845,010859140,7.047,13.240,1.164,21.452
right,4995431,3845,004995431,3845,013962871,3845,027078652,3845,028096651,8.967,13.116,1.018,23.101
left,58535339,3845,058535339,3845,066618225,3845,079694680,3845,080732569,8.083,13.076,1.038,22.197
front,89446597,3845,089446597,3845,100672343,3845,114130399,3845,115190279,11.226,13.458,1.060,25.744
right,104990455,3845,104990455,3845,110456850,3845,123745512,3845,124804868,5.466,13.289,1.059,19.814
left,158550270,3845,158550270,3845,171483164,3845,184661360,3845,185756709,12.933,13.178,1.095,27.206
front,189455150,3845,189455150,3845,198712857,3845,211992595,3845,213158421,9.258,13.280,1.166,23.703
right,204949952,3845,204949952,3845,210225454,3845,223381968,3845,224455278,5.276,13.157,1.073,19.505
left,258531120,3845,258531120,3845,266481961,3845,279668308,3845,280705852,7.951,13.186,1.038,22.175
front,289415055,3845,289415055,3845,298725798,3845,312104027,3845,313252391,9.311,13.378,1.148,23.837
