camera_id,msg_seq,t1_sec,t1_nsec,t2_sec,t2_nsec,t3_sec,t3_nsec,t4_sec,t4_nsec,lat_t1_t2_ms,lat_t2_t3_ms,lat_t3_t4_ms,lat_t1_t4_total_ms
left,717589845,32888,717589845,32888,726792426,32888,743073648,32888,745251351,9.203,16.281,2.178,27.662
front,740048590,32888,740048590,32888,745679522,32888,760185022,32888,762201319,5.631,14.505,2.016,22.153
right,757089867,32888,757089867,32888,762919763,32888,777109294,32888,779286761,5.830,14.190,2.177,22.197
left,816380899,32888,816380899,32888,824336733,32888,839365379,32888,840823275,7.956,15.029,1.458,24.442
front,834127836,32888,834127836,32888,842255702,32888,856885287,32888,858874416,8.128,14.630,1.989,24.747
right,851690982,32888,851690982,32888,859019759,32888,872579134,32888,873858082,7.329,13.559,1.279,22.167
left,920456020,32888,920456020,32888,928165299,32888,942815022,32888,944146714,7.709,14.650,1.332,23.691
front,941784411,32888,941784411,32888,949256056,32888,963496032,32888,965792994,7.472,14.240,2.297,24.009
right,956334061,32888,956334061,32888,962583202,32888,976244166,32888,977618609,6.249,13.661,1.374,21.285
left,16396770,32889,016396770,32889,026299138,32889,041370532,32889,043883849,9.902,15.071,2.513,27.487
front,35790986,32889,035790986,32889,042301753,32889,058643016,32889,061702338,6.511,16.341,3.059,25.911
right,50976274,32889,050976274,32889,056946459,32889,071329625,32889,073164052,5.970,14.383,1.834,22.188
left,115113565,32889,115113565,32889,124365971,32889,139305093,32889,141030214,9.252,14.939,1.725,25.917
front,133227823,32889,133227823,32889,139122964,32889,154550876,32889,156314154,5.895,15.428,1.763,23.086
right,147647231,32889,147647231,32889,153167471,32889,167690787,32889,169831442,5.520,14.523,2.141,22.184
left,220612968,32889,220612968,32889,228720574,32889,243218129,32889,244935816,8.108,14.498,1.718,24.323
front,236941335,32889,236941335,32889,241616302,32889,255791808,32889,257369925,4.675,14.176,1.578,20.429
right,251215671,32889,251215671,32889,257822544,32889,272378798,32889,273938634,6.607,14.556,1.560,22.723
left,320651087,32889,320651087,32889,327609303,32889,342330700,32889,343531909,6.958,14.721,1.201,22.881
front,341999899,32889,341999899,32889,347088249,32889,360973851,32889,362322235,5.088,13.886,1.348,20.322
right,355207914,32889,355207914,32889,359006077,32889,372612548,32889,373702274,3.798,13.606,1.090,18.494
left,413906240,32889,413906240,32889,421170948,32889,436302717,32889,437833262,7.265,15.132,1.531,23.927
front,428997236,32889,428997236,32889,433184801,32889,447858468,32889,449666603,4.188,14.674,1.808,20.669
right,445909140,32889,445909140,32889,450370258,32889,463730267,32889,464986267,4.461,13.360,1.256,19.077
left,520488993,32889,520488993,32889,527334348,32889,541819778,32889,543475033,6.845,14.485,1.655,22.986
front,535878727,32889,535878727,32889,540244653,32889,555587726,32889,557766161,4.366,15.343,2.178,21.887
right,546944129,32889,546944129,32889,551531124,32889,565261816,32889,566270146,4.587,13.731,1.008,19.326
left,617704089,32889,617704089,32889,624315934,32889,638860989,32889,640229690,6.612,14.545,1.369,22.526
front,632346640,32889,632346640,32889,636143014,32889,652377648,32889,654445166,3.796,16.235,2.068,22.099
right,643585602,32889,643585602,32889,648231968,32889,661868581,32889,662870860,4.646,13.637,1.002,19.285
left,716768872,32889,716768872,32889,723144152,32889,737765724,32889,739127309,6.375,14.622,1.362,22.358
front,731226192,32889,731226192,32889,735127078,32889,749882260,32889,751215079,3.901,14.755,1.333,19.989
right,748487717,32889,748487717,32889,755751985,32889,769271778,32889,770361033,7.264,13.520,1.089,21.873
left,820292449,32889,820292449,32889,827644854,32889,842471846,32889,843884671,7.352,14.827,1.413,23.592
front,838457906,32889,838457906,32889,844227737,32889,859363974,32889,861471848,5.770,15.136,2.108,23.014
right,851175104,32889,851175104,32889,856577462,32889,870123389,32889,871154490,5.402,13.546,1.031,19.979
left,920477717,32889,920477717,32889,927282654,32889,941574120,32889,942702322,6.805,14.291,1.128,22.225
front,941603665,32889,941603665,32889,947374766,32889,963267762,32889,965110349,5.771,15.893,1.843,23.507
right,957587462,32889,957587462,32889,961679459,32889,975398897,32889,976361715,4.092,13.719,0.963,18.774
left,19634264,32890,019634264,32890,026196823,32890,040717184,32890,042145416,6.563,14.520,1.428,22.511
front,34889789,32890,034889789,32890,038810499,32890,052926097,32890,054190718,3.921,14.116,1.265,19.301
right,52260226,32890,052260226,32890,056436995,32890,069842753,32890,070871407,4.177,13.406,1.029,18.611
left,113694915,32890,113694915,32890,121045710,32890,136608836,32890,138992205,7.351,15.563,2.383,25.297
front,127539055,32890,127539055,32890,131474647,32890,146174958,32890,147301072,3.936,14.700,1.126,19.762
right,140340903,32890,140340903,32890,144496437,32890,158173374,32890,159007566,4.156,13.677,0.834,18.667
left,214237655,32890,214237655,32890,221094786,32890,237101477,32890,238282779,6.857,16.007,1.181,24.045
front,228815604,32890,228815604,32890,232929724,32890,247570615,32890,249175595,4.114,14.641,1.605,20.360
right,241372936,32890,241372936,32890,246301143,32890,260545312,32890,261527554,4.928,14.244,0.982,20.155
left,314018949,32890,314018949,32890,320715156,32890,335680605,32890,336848685,6.696,14.965,1.168,22.830
front,328958507,32890,328958507,32890,333625889,32890,348906281,32890,350114640,4.667,15.280,1.208,21.156
right,344147489,32890,344147489,32890,349673128,32890,363339212,32890,364520021,5.526,13.666,1.181,20.373
left,414411857,32890,414411857,32890,421241400,32890,435968680,32890,437115451,6.830,14.727,1.147,22.704
front,429287700,32890,429287700,32890,433042853,32890,447894010,32890,449339294,3.755,14.851,1.445,20.052
right,440954212,32890,440954212,32890,446012649,32890,459769412,32890,460849930,5.058,13.757,1.081,19.896
left,516627593,32890,516627593,32890,526083242,32890,541114633,32890,542941436,9.456,15.031,1.827,26.314
front,537071149,32890,537071149,32890,542986191,32890,558755742,32890,560972636,5.915,15.770,2.217,23.901
right,550750323,32890,550750323,32890,556553601,32890,570678248,32890,571892876,5.803,14.125,1.215,21.143
left,615824343,32890,615824343,32890,624374410,32890,639193387,32890,640667198,8.550,14.819,1.474,24.843
front,636125206,32890,636125206,32890,645190448,32890,661260602,32890,663218988,9.065,16.070,1.958,27.094
right,654188452,32890,654188452,32890,663743369,32890,678075093,32890,679582295,9.555,14.332,1.507,25.394
left,717761766,32890,717761766,32890,726725699,32890,742676004,32890,745732443,8.964,15.950,3.056,27.971
front,736272941,32890,736272941,32890,743164660,32890,761072809,32890,764234812,6.892,17.908,3.162,27.962
right,752255553,32890,752255553,32890,760738051,32890,775270781,32890,776803049,8.482,14.533,1.532,24.547
left,816880896,32890,816880896,32890,825996833,32890,842089959,32890,845033544,9.116,16.093,2.944,28.153
front,835376767,32890,835376767,32890,842628277,32890,858579366,32890,860262065,7.252,15.951,1.683,24.885
right,851713968,32890,851713968,32890,859644318,32890,874370082,32890,876084097,7.930,14.726,1.714,24.370
left,916770201,32890,916770201,32890,926070475,32890,942583225,32890,945787648,9.300,16.513,3.204,29.017
front,935380634,32890,935380634,32890,942860053,32890,958440209,32890,961451212,7.479,15.580,3.011,26.071
right,950949250,32890,950949250,32890,959267443,32890,974971114,32890,977615724,8.318,15.704,2.645,26.666
left,16111989,32891,016111989,32891,024901365,32891,040124031,32891,041688688,8.789,15.223,1.565,25.577
front,33803814,32891,033803814,32891,040361208,32891,055718292,32891,057939117,6.557,15.357,2.221,24.135
right,49644327,32891,049644327,32891,058416440,32891,073756728,32891,074998434,8.772,15.340,1.242,25.354
left,116084856,32891,116084856,32891,124514177,32891,140480295,32891,142567763,8.429,15.966,2.087,26.483
front,135480619,32891,135480619,32891,144786241,32891,160586090,32891,162421647,9.306,15.800,1.836,26.941
right,151983677,32891,151983677,32891,160140251,32891,176060969,32891,177593000,8.157,15.921,1.532,25.609
left,216713084,32891,216713084,32891,225596012,32891,240991682,32891,242461724,8.883,15.396,1.470,25.749
front,235402649,32891,235402649,32891,244857528,32891,261635820,32891,263874153,9.455,16.778,2.238,28.472
right,254558631,32891,254558631,32891,262650405,32891,277307972,32891,279012573,8.092,14.658,1.705,24.454
left,317347236,32891,317347236,32891,327501833,32891,343997677,32891,346041839,10.155,16.496,2.044,28.695
front,338535835,32891,338535835,32891,346859369,32891,362913450,32891,364520760,8.324,16.054,1.607,25.985
right,356904022,32891,356904022,32891,365956668,32891,380447663,32891,382636660,9.053,14.491,2.189,25.733
left,419347208,32891,419347208,32891,429350727,32891,444290382,32891,446135362,10.004,14.940,1.845,26.788
front,438981176,32891,438981176,32891,445063899,32891,460402739,32891,462097436,6.083,15.339,1.695,23.116
right,456456548,32891,456456548,32891,464689918,32891,479590696,32891,481212245,8.233,14.901,1.622,24.756
left,518546707,32891,518546707,32891,528458619,32891,544190748,32891,546434032,9.912,15.732,2.243,27.887
front,539476638,32891,539476638,32891,547075671,32891,562500750,32891,565464538,7.599,15.425,2.964,25.988
right,555259551,32891,555259551,32891,561745444,32891,576416200,32891,577883903,6.486,14.671,1.468,22.624
left,617522475,32891,617522475,32891,627504384,32891,642738246,32891,644248992,9.982,15.234,1.511,26.727
front,637668908,32891,637668908,32891,647686139,32891,663152327,32891,664602119,10.017,15.466,1.450,26.933
right,657880542,32891,657880542,32891,667802599,32891,681652343,32891,682856099,9.922,13.850,1.204,24.976
left,720633712,32891,720633712,32891,727240456,32891,741399009,32891,743252013,6.607,14.159,1.853,22.618
front,735936786,32891,735936786,32891,740058719,32891,754523335,32891,755839177,4.122,14.465,1.316,19.902
right,749405626,32891,749405626,32891,753763349,32891,768405913,32891,769668971,4.358,14.643,1.263,20.263
left,820485695,32891,820485695,32891,827544975,32891,842219975,32891,843758257,7.059,14.675,1.538,23.273
front,835659255,32891,835659255,32891,839987222,32891,854826158,32891,856997854,4.328,14.839,2.172,21.339
right,849831620,32891,849831620,32891,856043858,32891,870492314,32891,871793233,6.212,14.448,1.301,21.962
left,918178563,32891,918178563,32891,924633117,32891,939363170,32891,941562895,6.455,14.730,2.200,23.384
front,933102740,32891,933102740,32891,936937747,32891,951507047,32891,952717932,3.835,14.569,1.211,19.615
right,951688403,32891,951688403,32891,956318246,32891,970518255,32891,971936270,4.630,14.200,1.418,20.248
left,17232646,32892,017232646,32892,026346781,32892,041257244,32892,043331305,9.114,14.910,2.074,26.099
front,37991170,32892,037991170,32892,046172955,32892,061322310,32892,063168484,8.182,15.149,1.846,25.177
right,56494809,32892,056494809,32892,063520925,32892,078620403,32892,080454390,7.026,15.099,1.834,23.960
left,115707097,32892,115707097,32892,124885592,32892,140425184,32892,143451511,9.178,15.540,3.026,27.744
front,135405247,32892,135405247,32892,143504090,32892,159168715,32892,161290955,8.099,15.665,2.122,25.886
right,150735012,32892,150735012,32892,156525579,32892,172073968,32892,174586317,5.791,15.548,2.512,23.851
left,217391607,32892,217391607,32892,226492028,32892,241448848,32892,243334836,9.100,14.957,1.886,25.943
front,238087144,32892,238087144,32892,248930001,32892,264506151,32892,267343456,10.843,15.576,2.837,29.256
right,258917230,32892,258917230,32892,265176646,32892,281629508,32892,283211863,6.259,16.453,1.582,24.295
left,315533749,32892,315533749,32892,322751864,32892,336971732,32892,338671834,7.218,14.220,1.700,23.138
front,330865425,32892,330865425,32892,335570564,32892,351053718,32892,352198793,4.705,15.483,1.145,21.333
right,342777010,32892,342777010,32892,347116558,32892,361144360,32892,362018480,4.340,14.028,0.874,19.241
left,419721967,32892,419721967,32892,426288535,32892,440024083,32892,441245257,6.567,13.736,1.221,21.523
front,435913725,32892,435913725,32892,440729236,32892,455405989,32892,456509669,4.816,14.677,1.104,20.596
right,448565197,32892,448565197,32892,452886833,32892,467189486,32892,468097305,4.322,14.303,0.908,19.532
left,513832106,32892,513832106,32892,520210157,32892,534027252,32892,535131104,6.378,13.817,1.104,21.299
front,528372174,32892,528372174,32892,532147267,32892,547465413,32892,548546947,3.775,15.318,1.082,20.175
right,539615070,32892,539615070,32892,544246014,32892,558352700,32892,559249222,4.631,14.107,0.897,19.634
left,619881683,32892,619881683,32892,626551568,32892,640302962,32892,641428936,6.670,13.751,1.126,21.547
front,635376177,32892,635376177,32892,639065125,32892,653624638,32892,654632228,3.689,14.560,1.008,19.256
right,647217579,32892,647217579,32892,651226334,32892,665319828,32892,666288619,4.009,14.093,0.969,19.071
left,720365363,32892,720365363,32892,727472242,32892,741332830,32892,742608605,7.107,13.861,1.276,22.243
front,736246583,32892,736246583,32892,740271751,32892,755054494,32892,756124616,4.025,14.783,1.070,19.878
right,747725392,32892,747725392,32892,751721507,32892,766193999,32892,767342483,3.996,14.472,1.148,19.617
left,814502164,32892,814502164,32892,820684012,32892,834914696,32892,836980760,6.182,14.231,2.066,22.479
front,828580726,32892,828580726,32892,832516327,32892,847115252,32892,848191775,3.936,14.599,1.077,19.611
right,840553789,32892,840553789,32892,844650072,32892,858813913,32892,859961585,4.096,14.164,1.148,19.408
left,915695283,32892,915695283,32892,923220452,32892,937803140,32892,939376871,7.525,14.583,1.574,23.682
front,933165635,32892,933165635,32892,938028343,32892,952805938,32892,954144660,4.863,14.778,1.339,20.979
right,944764491,32892,944764491,32892,948655313,32892,963141134,32892,964601585,3.891,14.486,1.460,19.837
left,13728162,32893,013728162,32893,021868283,32893,036591061,32893,038941988,8.140,14.723,2.351,25.214
front,30167400,32893,030167400,32893,036149595,32893,052771591,32893,054456096,5.982,16.622,1.685,24.289
right,43612916,32893,043612916,32893,048761127,32893,063102702,32893,064427376,5.148,14.342,1.325,20.814
left,113710354,32893,113710354,32893,121242449,32893,134928780,32893,136627283,7.532,13.686,1.699,22.917
front,128690995,32893,128690995,32893,133314726,32893,147614745,32893,148704207,4.624,14.300,1.089,20.013
right,141074020,32893,141074020,32893,145135132,32893,159301725,32893,160329555,4.061,14.167,1.028,19.256
left,219272492,32893,219272492,32893,225844610,32893,239574007,32893,240967354,6.572,13.729,1.393,21.695
front,241027887,32893,241027887,32893,244787807,32893,259147845,32893,260380946,3.760,14.360,1.233,19.353
right,252488196,32893,252488196,32893,256271357,32893,270282524,32893,271338865,3.783,14.011,1.056,18.851
left,313791203,32893,313791203,32893,320855035,32893,334624559,32893,335989568,7.064,13.770,1.365,22.198
front,335985831,32893,335985831,32893,339809990,32893,354304616,32893,355570436,3.824,14.495,1.266,19.585
right,348319755,32893,348319755,32893,352318281,32893,366623095,32893,367822554,3.999,14.305,1.199,19.503
left,419778688,32893,419778688,32893,427085995,32893,441035399,32893,442762195,7.307,13.949,1.727,22.984
front,436023869,32893,436023869,32893,439960196,32893,454571973,32893,455710625,3.936,14.612,1.139,19.687
right,447140119,32893,447140119,32893,451126808,32893,465335523,32893,466315593,3.987,14.209,0.980,19.175
left,516093723,32893,516093723,32893,523116262,32893,536854092,32893,538161749,7.023,13.738,1.308,22.068
front,530555181,32893,530555181,32893,534336196,32893,548742141,32893,550104698,3.781,14.406,1.363,19.550
right,541923468,32893,541923468,32893,546327506,32893,560727966,32893,561742202,4.404,14.400,1.014,19.819
left,620191996,32893,620191996,32893,626636485,32893,640456897,32893,641613372,6.444,13.820,1.156,21.421
front,641788738,32893,641788738,32893,646032825,32893,660918682,32893,662151478,4.244,14.886,1.233,20.363
right,653731482,32893,653731482,32893,658099779,32893,672346763,32893,673370409,4.368,14.247,1.024,19.639
left,720292157,32893,720292157,32893,726747483,32893,740514225,32893,742207743,6.455,13.767,1.694,21.916
front,742251047,32893,742251047,32893,745989782,32893,760187775,32893,761503307,3.739,14.198,1.316,19.252
right,754431673,32893,754431673,32893,758343031,32893,772421798,32893,773462995,3.911,14.079,1.041,19.031
left,820422314,32893,820422314,32893,826996086,32893,840933530,32893,842780186,6.574,13.937,1.847,22.358
front,835718243,32893,835718243,32893,839996887,32893,854659471,32893,855744058,4.279,14.663,1.085,20.026
right,847438940,32893,847438940,32893,852551130,32893,866744337,32893,867757248,5.112,14.193,1.013,20.318
left,914088020,32893,914088020,32893,921480729,32893,935667410,32893,937962598,7.393,14.187,2.295,23.875
front,929575487,32893,929575487,32893,933948855,32893,948477437,32893,949896578,4.373,14.529,1.419,20.321
right,941797795,32893,941797795,32893,946423513,32893,960712134,32893,961903262,4.626,14.289,1.191,20.105
left,15502768,32894,015502768,32894,023988865,32894,038793112,32894,040457723,8.486,14.804,1.665,24.955
front,33888946,32894,033888946,32894,038646809,32894,053401855,32894,054920114,4.758,14.755,1.518,21.031
right,46881085,32894,046881085,32894,051262182,32894,065711071,32894,066883369,4.381,14.449,1.172,20.002
left,114356486,32894,114356486,32894,121212319,32894,135261025,32894,136752399,6.856,14.049,1.491,22.396
front,130627527,32894,130627527,32894,136462591,32894,150654713,32894,151955661,5.835,14.192,1.301,21.328
right,142653493,32894,142653493,32894,147218031,32894,161402753,32894,162448205,4.565,14.185,1.045,19.795
left,220419388,32894,220419388,32894,227633487,32894,241716851,32894,243683942,7.214,14.083,1.967,23.265
front,236393476,32894,236393476,32894,241123808,32894,255423351,32894,256882207,4.730,14.300,1.459,20.489
right,247665478,32894,247665478,32894,251749778,32894,266055568,32894,267072902,4.084,14.306,1.017,19.407
left,315513053,32894,315513053,32894,323616880,32894,338275677,32894,340349101,8.104,14.659,2.073,24.836
front,333343533,32894,333343533,32894,338693083,32894,353567982,32894,355319599,5.350,14.875,1.752,21.976
right,345923426,32894,345923426,32894,353559447,32894,368305758,32894,369775031,7.636,14.746,1.469,23.852
left,420118984,32894,420118984,32894,426841887,32894,440557069,32894,442092674,6.723,13.715,1.536,21.974
front,440678224,32894,440678224,32894,444629882,32894,458732238,32894,460127042,3.952,14.102,1.395,19.449
right,452415230,32894,452415230,32894,456282890,32894,470524785,32894,471782478,3.868,14.242,1.258,19.367
left,514073925,32894,514073925,32894,521008812,32894,535137073,32894,536887528,6.935,14.128,1.750,22.814
front,530762995,32894,530762995,32894,534713361,32894,548913580,32894,550162670,3.950,14.200,1.249,19.400
right,542086489,32894,542086489,32894,546795028,32894,560837320,32894,561969482,4.709,14.042,1.132,19.883
left,616646005,32894,616646005,32894,623073864,32894,636975125,32894,638191235,6.428,13.901,1.216,21.545
right,643117335,32894,643117335,32894,648110902,32894,662311730,32894,663528598,4.994,14.201,1.217,20.411
left,713770691,32894,713770691,32894,720252293,32894,734139726,32894,735498582,6.482,13.887,1.359,21.728
front,631278377,32894,631278377,32894,734348915,32894,748577760,32894,749901688,103.071,14.229,1.324,118.623
right,739981200,32894,739981200,32894,744043463,32894,758188243,32894,759370663,4.062,14.145,1.182,19.389
front,728469408,32894,728469408,32894,737020484,32894,763874188,32894,764842791,8.551,26.854,0.969,36.373
left,820248364,32894,820248364,32894,826497274,32894,840269646,32894,841506016,6.249,13.772,1.236,21.258
front,837050446,32894,837050446,32894,843988310,32894,858110462,32894,859581885,6.938,14.122,1.471,22.531
right,851508262,32894,851508262,32894,858458635,32894,872740134,32894,874042366,6.950,14.281,1.302,22.534
left,916031985,32894,916031985,32894,922261378,32894,936215326,32894,937591425,6.229,13.954,1.376,21.559
front,930689592,32894,930689592,32894,934704748,32894,948810327,32894,950104229,4.015,14.106,1.294,19.415
right,942078619,32894,942078619,32894,946075366,32894,960434287,32894,962406695,3.997,14.359,1.972,20.328
left,14305579,32895,014305579,32895,020923914,32895,034977056,32895,036845043,6.618,14.053,1.868,22.539
front,29767444,32895,029767444,32895,034051029,32895,048710199,32895,050443543,4.284,14.659,1.733,20.676
right,44748813,32895,044748813,32895,049354225,32895,064666761,32895,066058378,4.605,15.313,1.392,21.310
left,121098562,32895,121098562,32895,128055427,32895,142978711,32895,145278358,6.957,14.923,2.300,24.180
front,137071471,32895,137071471,32895,145934941,32895,160513704,32895,162904711,8.863,14.579,2.391,25.833
right,156501034,32895,156501034,32895,164419131,32895,178889400,32895,180208646,7.918,14.470,1.319,23.708
left,217724439,32895,217724439,32895,225295116,32895,239995517,32895,241924189,7.571,14.700,1.929,24.200
front,235875165,32895,235875165,32895,242266085,32895,258463328,32895,260583171,6.391,16.197,2.120,24.708
right,251612302,32895,251612302,32895,258919988,32895,275204782,32895,276521645,7.308,16.285,1.317,24.909
left,316988982,32895,316988982,32895,325626265,32895,340794658,32895,342877771,8.637,15.168,2.083,25.889
front,336615146,32895,336615146,32895,344832525,32895,360565687,32895,362143791,8.217,15.733,1.578,25.529
right,354225745,32895,354225745,32895,364261757,32895,380737356,32895,382318622,10.036,16.476,1.581,28.093
left,416622262,32895,416622262,32895,426794695,32895,441949710,32895,443567640,10.172,15.155,1.618,26.945
front,439542651,32895,439542651,32895,447830100,32895,463685316,32895,465741985,8.287,15.855,2.057,26.199
right,459133562,32895,459133562,32895,467324284,32895,482891000,32895,484485551,8.191,15.567,1.595,25.352
left,517453750,32895,517453750,32895,528365967,32895,545390633,32895,547178667,10.912,17.025,1.788,29.725
front,538415358,32895,538415358,32895,547520454,32895,563634997,32895,566301305,9.105,16.115,2.666,27.886
right,555939396,32895,555939396,32895,562859149,32895,579259475,32895,581119398,6.920,16.400,1.860,25.180
left,620660973,32895,620660973,32895,630424786,32895,645603852,32895,647700366,9.764,15.179,2.097,27.039
front,641096479,32895,641096479,32895,650142491,32895,665416207,32895,668265026,9.046,15.274,2.849,27.169
right,657840373,32895,657840373,32895,665331084,32895,683060910,32895,684793656,7.491,17.730,1.733,26.953
left,717356099,32895,717356099,32895,727771858,32895,742658329,32895,744502454,10.416,14.886,1.844,27.146
front,740002802,32895,740002802,32895,747734975,32895,763841440,32895,766915563,7.732,16.106,3.074,26.913
right,756976415,32895,756976415,32895,764147891,32895,779746087,32895,781658506,7.171,15.598,1.912,24.682
left,819702801,32895,819702801,32895,830214885,32895,845291531,32895,846891175,10.512,15.077,1.600,27.188
front,839977444,32895,839977444,32895,848272215,32895,865042470,32895,866928185,8.295,16.770,1.886,26.951
right,857095113,32895,857095113,32895,865016649,32895,880399087,32895,882595457,7.922,15.382,2.196,25.500
left,916792915,32895,916792915,32895,926152920,32895,941096872,32895,943563139,9.360,14.944,2.466,26.770
front,939864672,32895,939864672,32895,947452890,32895,963291824,32895,965577270,7.588,15.839,2.285,25.713
right,959557488,32895,959557488,32895,968953063,32895,984345005,32895,986838135,9.396,15.392,2.493,27.281
left,18855041,32896,018855041,32896,029080025,32896,044464456,32896,046432872,10.225,15.384,1.968,27.578
front,39181850,32896,039181850,32896,048042696,32896,064351621,32896,066137891,8.861,16.309,1.786,26.956
right,55982267,32896,055982267,32896,062827508,32896,078280357,32896,080046482,6.845,15.453,1.766,24.064
left,116415182,32896,116415182,32896,128542242,32896,143303428,32896,145268025,12.127,14.761,1.965,28.853
front,139321950,32896,139321950,32896,147548216,32896,163261289,32896,165299499,8.226,15.713,2.038,25.978
right,156117748,32896,156117748,32896,162738722,32896,178035917,32896,179372338,6.621,15.297,1.336,23.255
left,215643040,32896,215643040,32896,225578331,32896,242201709,32896,245182090,9.935,16.623,2.980,29.539
front,234440333,32896,234440333,32896,241834145,32896,257666700,32896,259887906,7.394,15.833,2.221,25.448
right,250387249,32896,250387249,32896,256995417,32896,272646888,32896,274418378,6.608,15.651,1.771,24.031
left,316895262,32896,316895262,32896,325032587,32896,342647970,32896,345553414,8.137,17.615,2.905,28.658
front,335615329,32896,335615329,32896,341554061,32896,357259154,32896,359039632,5.939,15.705,1.780,23.424
right,351809983,32896,351809983,32896,359395671,32896,374776111,32896,377374537,7.586,15.380,2.598,25.565
left,417796889,32896,417796889,32896,426781795,32896,441806444,32896,443490689,8.985,15.025,1.684,25.694
front,438782408,32896,438782408,32896,445642716,32896,461684979,32896,463860879,6.860,16.042,2.176,25.078
right,454904763,32896,454904763,32896,461045760,32896,477577016,32896,479417757,6.141,16.531,1.841,24.513
left,516804690,32896,516804690,32896,525544862,32896,540666623,32896,542365866,8.740,15.122,1.699,25.561
front,536726591,32896,536726591,32896,543190267,32896,559209935,32896,561282271,6.464,16.020,2.072,24.556
right,553067827,32896,553067827,32896,559241943,32896,574563805,32896,575954045,6.174,15.322,1.390,22.886
left,617511102,32896,617511102,32896,626622234,32896,642294107,32896,644057689,9.111,15.672,1.764,26.547
front,636619804,32896,636619804,32896,645480329,32896,661177290,32896,662948185,8.861,15.697,1.771,26.328
right,656056220,32896,656056220,32896,663891204,32896,678531986,32896,680145013,7.835,14.641,1.613,24.089
left,718262993,32896,718262993,32896,726703703,32896,741385893,32896,743207241,8.441,14.682,1.821,24.944
front,737257512,32896,737257512,32896,743460784,32896,760089895,32896,762058897,6.203,16.629,1.969,24.801
right,752967560,32896,752967560,32896,759496016,32896,774849792,32896,776551476,6.528,15.354,1.702,23.584
left,816746135,32896,816746135,32896,824706628,32896,839309843,32896,842054635,7.960,14.603,2.745,25.308
front,837149347,32896,837149347,32896,843462131,32896,859470425,32896,862239624,6.313,16.008,2.769,25.090
right,854792190,32896,854792190,32896,865415395,32896,880560987,32896,883238491,10.623,15.146,2.678,28.446
left,920590120,32896,920590120,32896,930772124,32896,945903861,32896,948310580,10.182,15.132,2.407,27.720
front,945150492,32896,945150492,32896,951678817,32896,968039544,32896,970698642,6.528,16.361,2.659,25.548
right,962823971,32896,962823971,32896,970535723,32896,985772438,32896,988064692,7.712,15.237,2.292,25.241
left,19113289,32897,019113289,32897,029728236,32897,043814684,32897,045684614,10.615,14.086,1.870,26.571
front,38675019,32897,038675019,32897,043322808,32897,057710968,32897,059324585,4.648,14.388,1.614,20.650
right,50997989,32897,050997989,32897,055397664,32897,069551445,32897,070557382,4.400,14.154,1.006,19.559
left,114270760,32897,114270760,32897,121496558,32897,135950850,32897,137585735,7.226,14.454,1.635,23.315
front,130024077,32897,130024077,32897,134084534,32897,148906954,32897,150116372,4.060,14.822,1.209,20.092
right,141609907,32897,141609907,32897,146422813,32897,160582729,32897,161581179,4.813,14.160,0.998,19.971
left,217808490,32897,217808490,32897,224633373,32897,238501989,32897,239822457,6.825,13.869,1.320,22.014
front,235126048,32897,235126048,32897,239109001,32897,253941841,32897,255078137,3.983,14.833,1.136,19.952
right,247588776,32897,247588776,32897,252290078,32897,266505090,32897,267552763,4.701,14.215,1.048,19.964
left,313803472,32897,313803472,32897,319994499,32897,334623314,32897,336669318,6.191,14.629,2.046,22.866
front,328356797,32897,328356797,32897,332499441,32897,347788809,32897,350474166,4.143,15.289,2.685,22.117
right,343507184,32897,343507184,32897,349841380,32897,364612194,32897,366226685,6.334,14.771,1.614,22.720
left,417213417,32897,417213417,32897,425719914,32897,441709862,32897,444281750,8.506,15.990,2.572,27.068
front,435731989,32897,435731989,32897,440866329,32897,455882615,32897,457297491,5.134,15.016,1.415,21.566
right,450572358,32897,450572358,32897,457806479,32897,473154687,32897,474670820,7.234,15.348,1.516,24.098
left,514030289,32897,514030289,32897,520793512,32897,535461257,32897,536601522,6.763,14.668,1.140,22.571
front,528958369,32897,528958369,32897,532851734,32897,547029753,32897,548207707,3.893,14.178,1.178,19.249
right,540811273,32897,540811273,32897,544830195,32897,559032170,32897,559937825,4.019,14.202,0.906,19.127
left,621771040,32897,621771040,32897,628311042,32897,641981382,32897,643128613,6.540,13.670,1.147,21.358
front,643986062,32897,643986062,32897,647766011,32897,661706450,32897,662816642,3.780,13.940,1.110,18.831
right,655595418,32897,655595418,32897,659677281,32897,673909094,32897,674798257,4.082,14.232,0.889,19.203
left,721347731,32897,721347731,32897,729297864,32897,743344524,32897,744556628,7.950,14.047,1.212,23.209
front,736702049,32897,736702049,32897,740926693,32897,755118429,32897,756170616,4.225,14.192,1.052,19.469
right,752538706,32897,752538706,32897,756764509,32897,770863668,32897,771929407,4.226,14.099,1.066,19.391
left,821027383,32897,821027383,32897,827980857,32897,842162775,32897,843927070,6.953,14.182,1.764,22.900
front,837315005,32897,837315005,32897,841440514,32897,856095685,32897,858149471,4.126,14.655,2.054,20.834
right,849555512,32897,849555512,32897,853623661,32897,867783101,32897,868847733,4.068,14.159,1.065,19.292
left,914475884,32897,914475884,32897,922181044,32897,936027460,32897,938058989,7.705,13.846,2.032,23.583
